"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"180640","SOMA / south beach","san francisco","san francisco",4995,1,1.5,NA,0,NA,NA,NA,2016-01-15
"180641","SOMA / south beach","san francisco","san francisco",4285,2,2,NA,0,NA,NA,NA,2012-01-09
"180642","SOMA / south beach","san francisco","san francisco",4507,2,NA,NA,0,NA,NA,NA,2012-01-09
"180643","SOMA / south beach","san francisco","san francisco",2450,1,NA,NA,0,NA,NA,NA,2011-07-24
"180644","SOMA / south beach","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2011-07-24
"180645","SOMA / south beach","san francisco","san francisco",3695,2,NA,NA,0,NA,NA,NA,2011-07-24
"180646","SOMA / south beach","san francisco","san francisco",3000,1,NA,600,0,NA,NA,NA,2011-11-30
"180647","SOMA / south beach","san francisco","san francisco",2300,1,NA,NA,0,NA,NA,NA,2007-01-05
"180648","SOMA / south beach","san francisco","san francisco",2400,1,1,NA,0,NA,NA,NA,2007-01-05
"180649","SOMA / south beach","san francisco","san francisco",2595,1,1,NA,0,NA,NA,NA,2007-01-05
"180650","SOMA / south beach","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2007-01-05
"180651","SOMA / south beach","san francisco","san francisco",2800,1,NA,NA,0,NA,NA,NA,2007-01-05
"180652","SOMA / south beach","san francisco","san francisco",3000,2,2,1750,0,NA,NA,NA,2007-01-05
"180653","SOMA / south beach","san francisco","san francisco",3250,2,NA,NA,0,NA,NA,NA,2007-01-05
"180654","SOMA / south beach","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2005-02-19
"180655","SOMA / south beach","san francisco","san francisco",3800,2,NA,NA,0,NA,NA,NA,2006-02-21
"180656","SOMA / south beach","san francisco","san francisco",6600,2,NA,2900,0,NA,NA,NA,2006-02-21
"180657","SOMA / south beach","san francisco","san francisco",2750,1,NA,NA,0,NA,NA,NA,2008-04-16
"180658","SOMA / south beach","san francisco","san francisco",7500,2,NA,NA,0,NA,NA,NA,2008-04-16
"180659","SOMA / south beach","san francisco","san francisco",4733,2,NA,1095,0,NA,NA,NA,2015-04-21
"180660","SOMA / south beach","san francisco","san francisco",2800,1,1,NA,0,NA,NA,NA,2007-01-10
"180661","SOMA / south beach","san francisco","san francisco",3250,2,NA,NA,0,NA,NA,NA,2007-01-10
"180662","SOMA / south beach","san francisco","san francisco",3400,2,NA,NA,0,NA,NA,NA,2007-01-10
"180663","SOMA / south beach","san francisco","san francisco",4500,2,2,NA,0,NA,NA,NA,2007-01-10
"180664","SOMA / south beach","san francisco","san francisco",4995,3,NA,NA,0,NA,NA,NA,2007-01-10
"180665","SOMA / south beach","san francisco","san francisco",6500,3,3,NA,0,NA,NA,NA,2007-01-10
"180667","SOMA / south beach","san francisco","san francisco",6000,2,NA,1563,0,NA,NA,NA,2012-06-23
"180668","SOMA / south beach","san francisco","san francisco",2250,1,NA,450,0,NA,NA,NA,2017-11-01
"180669","SOMA / south beach","san francisco","san francisco",2650,1,NA,NA,0,NA,NA,NA,2012-03-19
"180670","SOMA / south beach","san francisco","san francisco",2325,1,NA,NA,0,NA,NA,NA,2007-01-17
"180671","SOMA / south beach","san francisco","san francisco",4000,2,NA,NA,0,NA,NA,NA,2007-01-17
"180672","SOMA / south beach","san francisco","san francisco",4595,3,2,NA,0,NA,NA,NA,2007-01-17
"180673","SOMA / south beach","san francisco","san francisco",2900,2,NA,NA,0,NA,NA,NA,2005-02-22
"180674","SOMA / south beach","san francisco","san francisco",3350,1,NA,NA,0,NA,NA,NA,2007-01-22
"180675","SOMA / south beach","san francisco","san francisco",8500,3,NA,NA,0,NA,NA,NA,2007-01-22
"180676","SOMA / south beach","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2005-02-23
"180677","SOMA / south beach","san francisco","san francisco",2550,1,NA,NA,0,NA,NA,NA,2005-02-23
"180678","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2007-01-25
"180679","SOMA / south beach","san francisco","san francisco",2800,1,NA,NA,0,NA,NA,NA,2007-01-25
"180681","SOMA / south beach","san francisco","san francisco",3350,1,NA,NA,0,NA,NA,NA,2007-01-25
"180682","SOMA / south beach","san francisco","san francisco",3600,1,1,NA,0,NA,NA,NA,2007-01-25
"180683","SOMA / south beach","san francisco","san francisco",3650,2,NA,NA,0,NA,NA,NA,2007-01-25
"180684","SOMA / south beach","san francisco","san francisco",2250,1,NA,NA,0,NA,NA,NA,2012-01-12
"180685","SOMA / south beach","san francisco","san francisco",2545,1,NA,845,0,NA,NA,NA,2012-01-12
"180686","SOMA / south beach","san francisco","san francisco",2595,1,NA,NA,0,NA,NA,NA,2012-01-12
"180687","SOMA / south beach","san francisco","san francisco",2650,1,NA,670,0,NA,NA,NA,2012-01-12
"180688","SOMA / south beach","san francisco","san francisco",3400,1,NA,NA,0,NA,NA,NA,2012-01-12
"180689","SOMA / south beach","san francisco","san francisco",3350,2,NA,NA,0,NA,NA,NA,2007-01-28
"180690","SOMA / south beach","san francisco","san francisco",3400,2,2,NA,0,NA,NA,NA,2007-01-28
"180691","SOMA / south beach","san francisco","san francisco",3700,2,NA,NA,0,NA,NA,NA,2007-01-28
"180692","SOMA / south beach","san francisco","san francisco",1375,1,NA,NA,0,NA,NA,NA,2005-02-25
"180693","SOMA / south beach","san francisco","san francisco",4563,2,2,1330,0,NA,NA,NA,2012-03-20
"180694","SOMA / south beach","san francisco","san francisco",1395,1,NA,NA,0,NA,NA,NA,2005-02-26
"180695","SOMA / south beach","san francisco","san francisco",2925,1,2,NA,0,NA,NA,NA,2005-02-26
"180696","SOMA / south beach","san francisco","san francisco",4940,1,NA,739,0,NA,NA,NA,2017-12-06
"180697","SOMA / south beach","san francisco","san francisco",4300,2,NA,1176,0,NA,NA,NA,2011-12-09
"180698","SOMA / south beach","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2006-06-27
"180699","SOMA / south beach","san francisco","san francisco",3405,1,NA,651,0,NA,NA,NA,2016-01-25
"180700","SOMA / south beach","san francisco","san francisco",1900,1,NA,NA,0,NA,NA,NA,2005-03-01
"180703","SOMA / south beach","san francisco","san francisco",3250,1,NA,1200,0,NA,NA,NA,2006-06-28
"180704","SOMA / south beach","san francisco","san francisco",3300,2,NA,NA,0,NA,NA,NA,2006-06-28
"180705","SOMA / south beach","san francisco","san francisco",5750,2,NA,NA,0,NA,NA,NA,2007-02-16
"180706","SOMA / south beach","san francisco","san francisco",2150,1,NA,NA,0,NA,NA,NA,2005-03-02
"180707","SOMA / south beach","san francisco","san francisco",3995,1,NA,961,0,NA,NA,NA,2015-10-22
"180708","SOMA / south beach","san francisco","san francisco",4465,2,NA,855,0,NA,NA,NA,2015-10-22
"180709","SOMA / south beach","san francisco","san francisco",4995,2,NA,1000,0,NA,NA,NA,2015-10-22
"180710","SOMA / south beach","san francisco","san francisco",5400,2,NA,1154,0,NA,NA,NA,2015-10-22
"180711","SOMA / south beach","san francisco","san francisco",2300,1,NA,900,0,NA,NA,NA,2012-03-21
"180712","SOMA / south beach","san francisco","san francisco",3200,1,1,716,0,NA,NA,NA,2012-03-21
"180713","SOMA / south beach","san francisco","san francisco",3880,2,NA,1500,0,NA,NA,NA,2012-03-21
"180714","SOMA / south beach","san francisco","san francisco",4300,2,NA,886,0,NA,NA,NA,2012-03-21
"180715","SOMA / south beach","san francisco","san francisco",6500,2,2,NA,0,NA,NA,NA,2008-07-23
"180716","SOMA / south beach","san francisco","san francisco",2000,2,NA,NA,0,NA,NA,NA,2007-03-04
"180717","SOMA / south beach","san francisco","san francisco",2185,1,NA,NA,0,NA,NA,NA,2007-03-04
"180719","SOMA / south beach","san francisco","san francisco",3150,1,1,NA,0,"785",37.77457,-122.4126,2014-08-24
"180720","SOMA / south beach","san francisco","san francisco",3601,1,NA,645,0,NA,NA,NA,2015-06-02
"180721","SOMA / south beach","san francisco","san francisco",4200,2,NA,NA,0,NA,NA,NA,2015-06-02
"180722","SOMA / south beach","san francisco","san francisco",4300,1,NA,NA,0,NA,NA,NA,2015-06-02
"180723","SOMA / south beach","san francisco","san francisco",7995,2,1,1600,0,NA,37.78973,-122.3905,2015-06-02
"180726","SOMA / south beach","san francisco","san francisco",2689,1,NA,NA,0,NA,NA,NA,2012-07-07
"180727","SOMA / south beach","san francisco","san francisco",9400,2,NA,1700,0,NA,NA,NA,2012-07-07
"180728","SOMA / south beach","san francisco","san francisco",8900,2,NA,NA,0,NA,NA,NA,2012-01-15
"180729","SOMA / south beach","san francisco","san francisco",4395,1,NA,NA,0,NA,NA,NA,2011-12-10
"180731","SOMA / south beach","san francisco","san francisco",1800,1,NA,NA,0,NA,NA,NA,2007-03-11
"180732","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2007-03-11
"180733","SOMA / south beach","san francisco","san francisco",3550,2,2,NA,0,NA,NA,NA,2007-03-11
"180734","SOMA / south beach","san francisco","san francisco",3900,2,NA,NA,0,NA,NA,NA,2007-03-11
"180735","SOMA / south beach","san francisco","san francisco",4400,2,2,NA,0,NA,NA,NA,2007-03-11
"180736","SOMA / south beach","san francisco","san francisco",5000,2,NA,NA,0,NA,NA,NA,2007-03-11
"180737","SOMA / south beach","san francisco","san francisco",8000,2,NA,NA,0,NA,NA,NA,2007-03-11
"180738","SOMA / south beach","san francisco","san francisco",7000,4,NA,NA,0,NA,NA,NA,2016-01-26
"180739","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2012-03-22
"180740","SOMA / south beach","san francisco","san francisco",4900,2,2,1309,0,NA,NA,NA,2012-03-22
"180741","SOMA / south beach","san francisco","san francisco",2100,1,NA,NA,0,NA,NA,NA,2007-03-12
"180742","SOMA / south beach","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2007-03-12
"180743","SOMA / south beach","san francisco","san francisco",5498,2,1,1214,0,"2795",37.32922,-121.8958,2018-02-01
"180744","SOMA / south beach","san francisco","san francisco",3584,1,NA,564,0,NA,NA,NA,2015-06-09
"180745","SOMA / south beach","san francisco","san francisco",5300,2,NA,1212,0,NA,NA,NA,2018-02-08
"180746","SOMA / south beach","san francisco","san francisco",2995,2,NA,NA,0,NA,NA,NA,2011-12-11
"180747","SOMA / south beach","san francisco","san francisco",2100,1,NA,NA,0,NA,NA,NA,2007-03-13
"180748","SOMA / south beach","san francisco","san francisco",4250,2,NA,NA,0,NA,NA,NA,2007-03-13
"180749","SOMA / south beach","san francisco","san francisco",2100,1,NA,536,0,NA,NA,NA,2014-08-31
"180750","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2018-02-20
"180751","SOMA / south beach","san francisco","san francisco",4290,2,NA,886,0,NA,NA,NA,2012-01-05
"180752","SOMA / south beach","san francisco","san francisco",4950,2,NA,1430,0,NA,NA,NA,2012-01-05
"180753","SOMA / south beach","san francisco","san francisco",3750,1,1,857,0,NA,NA,NA,2016-02-01
"180755","SOMA / south beach","san francisco","san francisco",2795,1,1.5,1030,0,NA,NA,NA,2012-03-23
"180756","SOMA / south beach","san francisco","san francisco",5750,2,2,NA,0,NA,NA,NA,2012-03-23
"180757","SOMA / south beach","san francisco","san francisco",2850,1,2,NA,0,NA,NA,NA,2008-12-17
"180758","SOMA / south beach","san francisco","san francisco",3500,2,2,NA,0,NA,NA,NA,2008-12-17
"180759","SOMA / south beach","san francisco","san francisco",5000,2,2,NA,0,NA,NA,NA,2007-03-18
"180760","SOMA / south beach","san francisco","san francisco",4200,1,NA,NA,0,NA,NA,NA,2016-07-08
"180761","SOMA / south beach","san francisco","san francisco",5120,2,NA,1251,0,NA,NA,NA,2015-11-05
"180763","SOMA / south beach","san francisco","san francisco",3494,1,NA,NA,0,NA,NA,NA,2012-02-23
"180764","SOMA / south beach","san francisco","san francisco",4600,2,2,1400,0,NA,NA,NA,2012-07-29
"180765","SOMA / south beach","san francisco","san francisco",4600,2,NA,1895,0,NA,NA,NA,2012-07-29
"180766","SOMA / south beach","san francisco","san francisco",1825,2,2,NA,0,NA,NA,NA,2005-03-16
"180767","SOMA / south beach","san francisco","san francisco",2570,1,NA,746,0,NA,NA,NA,2012-01-17
"180768","SOMA / south beach","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2012-01-17
"180769","SOMA / south beach","san francisco","san francisco",3250,1,NA,1000,0,NA,NA,NA,2012-01-17
"180770","SOMA / south beach","san francisco","san francisco",3261,1,NA,NA,0,NA,NA,NA,2012-01-17
"180771","SOMA / south beach","san francisco","san francisco",2300,1,1,843,1,NA,37.78884,-122.3912,2017-01-26
"180772","SOMA / south beach","san francisco","san francisco",2299,1,NA,NA,0,NA,NA,NA,2012-02-24
"180773","SOMA / south beach","san francisco","san francisco",7000,3,NA,1628,0,NA,NA,NA,2012-02-24
"180775","SOMA / south beach","san francisco","san francisco",3345,1,1,530,0,NA,NA,NA,2018-03-22
"180776","SOMA / south beach","san francisco","san francisco",3295,2,NA,NA,0,NA,NA,NA,2007-04-09
"180777","SOMA / south beach","san francisco","san francisco",4290,2,NA,886,0,NA,NA,NA,2011-12-13
"180778","SOMA / south beach","san francisco","san francisco",5100,2,2,NA,0,NA,NA,NA,2011-12-13
"180779","SOMA / south beach","san francisco","san francisco",5600,2,NA,1488,0,NA,NA,NA,2011-12-13
"180780","SOMA / south beach","san francisco","san francisco",1825,2,NA,NA,0,NA,NA,NA,2005-03-22
"180781","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2007-04-13
"180782","SOMA / south beach","san francisco","san francisco",2900,1,NA,NA,0,NA,NA,NA,2007-04-13
"180783","SOMA / south beach","san francisco","san francisco",4100,2,2,NA,0,NA,NA,NA,2007-04-13
"180784","SOMA / south beach","san francisco","san francisco",4499,2,NA,NA,0,NA,NA,NA,2007-04-13
"180785","SOMA / south beach","san francisco","san francisco",7250,2,NA,NA,0,NA,NA,NA,2015-06-23
"180786","SOMA / south beach","san francisco","san francisco",2290,1,NA,782,0,NA,NA,NA,2011-11-02
"180787","SOMA / south beach","san francisco","san francisco",3560,1,NA,652,0,NA,NA,NA,2011-11-02
"180788","SOMA / south beach","san francisco","san francisco",5000,2,NA,NA,0,NA,NA,NA,2011-11-02
"180789","SOMA / south beach","san francisco","san francisco",5500,2,2,1500,0,NA,NA,NA,2011-11-02
"180790","SOMA / south beach","san francisco","san francisco",2150,1,NA,NA,0,NA,NA,NA,2012-06-08
"180792","SOMA / south beach","san francisco","san francisco",3795,1,1,NA,0,NA,NA,NA,2016-02-08
"180793","SOMA / south beach","san francisco","san francisco",3795,1,1,850,0,NA,NA,NA,2016-02-08
"180794","SOMA / south beach","san francisco","san francisco",6200,4,1,NA,0,NA,NA,NA,2016-08-09
"180795","SOMA / south beach","san francisco","san francisco",6400,2,2,1340,0,NA,NA,NA,2016-08-09
"180796","SOMA / south beach","san francisco","san francisco",3950,1,NA,700,0,NA,NA,NA,2016-08-11
"180797","SOMA / south beach","san francisco","san francisco",3995,1,NA,1060,0,NA,NA,NA,2016-08-11
"180798","SOMA / south beach","san francisco","san francisco",3592,1,NA,725,0,NA,NA,NA,2014-09-14
"180799","SOMA / south beach","san francisco","san francisco",5325,2,NA,NA,0,NA,NA,NA,2015-11-20
"180800","SOMA / south beach","san francisco","san francisco",3395,1,NA,NA,0,NA,NA,NA,2016-08-13
"180801","SOMA / south beach","san francisco","san francisco",3795,1,NA,607,0,NA,NA,NA,2016-08-13
"180802","SOMA / south beach","san francisco","san francisco",4068,1,1,912,0,NA,NA,NA,2016-08-13
"180803","SOMA / south beach","san francisco","san francisco",4636,2,NA,1095,0,NA,NA,NA,2016-08-13
"180804","SOMA / south beach","san francisco","san francisco",5279,2,NA,1131,0,NA,NA,NA,2016-08-13
"180805","SOMA / south beach","san francisco","san francisco",5495,1,NA,1100,0,NA,NA,NA,2016-08-13
"180807","SOMA / south beach","san francisco","san francisco",4855,2,2,NA,0,NA,NA,NA,2015-08-13
"180808","SOMA / south beach","san francisco","san francisco",4967,2,2,1130,0,NA,NA,NA,2015-08-13
"180809","SOMA / south beach","san francisco","san francisco",6700,2,NA,1031,0,NA,NA,NA,2015-08-13
"180810","SOMA / south beach","san francisco","san francisco",2800,1,2,900,0,NA,NA,NA,2011-12-16
"180811","SOMA / south beach","san francisco","san francisco",3084,1,NA,NA,0,NA,NA,NA,2011-12-16
"180812","SOMA / south beach","san francisco","san francisco",3183,1,NA,785,0,NA,NA,NA,2011-12-16
"180813","SOMA / south beach","san francisco","san francisco",3950,2,NA,1600,0,NA,NA,NA,2011-12-16
"180814","SOMA / south beach","san francisco","san francisco",4552,2,NA,NA,0,NA,NA,NA,2011-12-16
"180815","SOMA / south beach","san francisco","san francisco",2000,2,1,1200,0,"1015",37.77375,-122.396,2013-01-18
"180816","SOMA / south beach","san francisco","san francisco",2500,1,NA,710,0,"1798",37.77245,-122.4184,2013-01-18
"180817","SOMA / south beach","san francisco","san francisco",4950,2,NA,NA,0,NA,NA,NA,2013-01-18
"180818","SOMA / south beach","san francisco","san francisco",3100,2,NA,NA,0,NA,NA,NA,2007-10-26
"180819","SOMA / south beach","san francisco","san francisco",3000,1,1,717,0,NA,NA,NA,2012-03-28
"180821","SOMA / south beach","san francisco","san francisco",5995,2,NA,1300,0,NA,NA,NA,2016-02-15
"180822","SOMA / south beach","san francisco","san francisco",4995,2,2,NA,0,NA,NA,NA,2014-09-21
"180823","SOMA / south beach","san francisco","san francisco",5400,1,NA,NA,0,NA,NA,NA,2012-01-20
"180824","SOMA / south beach","san francisco","san francisco",2495,1,NA,NA,0,NA,NA,NA,2007-09-03
"180825","SOMA / south beach","san francisco","san francisco",2700,1,NA,NA,0,NA,NA,NA,2007-09-03
"180826","SOMA / south beach","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2007-09-03
"180827","SOMA / south beach","san francisco","san francisco",2999,1,NA,NA,0,NA,NA,NA,2007-09-03
"180828","SOMA / south beach","san francisco","san francisco",3100,1,NA,NA,0,NA,NA,NA,2007-09-03
"180829","SOMA / south beach","san francisco","san francisco",3460,2,NA,NA,0,NA,NA,NA,2007-09-03
"180830","SOMA / south beach","san francisco","san francisco",3500,1,NA,NA,0,NA,NA,NA,2007-09-03
"180831","SOMA / south beach","san francisco","san francisco",3800,1,NA,NA,0,NA,NA,NA,2007-09-03
"180832","SOMA / south beach","san francisco","san francisco",3900,2,NA,NA,0,NA,NA,NA,2007-09-03
"180834","SOMA / south beach","san francisco","san francisco",1989,1,NA,NA,0,NA,NA,NA,2012-03-29
"180835","SOMA / south beach","san francisco","san francisco",2500,1,NA,610,0,NA,NA,NA,2012-03-29
"180836","SOMA / south beach","san francisco","san francisco",2995,1,NA,NA,0,NA,NA,NA,2012-03-29
"180837","SOMA / south beach","san francisco","san francisco",4000,2,NA,NA,0,NA,NA,NA,2012-03-29
"180838","SOMA / south beach","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2012-03-29
"180839","SOMA / south beach","san francisco","san francisco",2395,1,NA,NA,0,NA,NA,NA,2009-02-16
"180840","SOMA / south beach","san francisco","san francisco",2800,1,NA,NA,0,NA,NA,NA,2007-09-11
"180841","SOMA / south beach","san francisco","san francisco",2999,1,NA,NA,0,NA,NA,NA,2007-09-11
"180842","SOMA / south beach","san francisco","san francisco",4200,2,NA,NA,0,NA,NA,NA,2007-09-11
"180843","SOMA / south beach","san francisco","san francisco",4500,2,NA,NA,0,NA,NA,NA,2007-09-11
"180844","SOMA / south beach","san francisco","san francisco",4999,2,NA,NA,0,NA,NA,NA,2007-09-11
"180845","SOMA / south beach","san francisco","san francisco",5000,2,1,500,0,NA,NA,NA,2007-09-11
"180846","SOMA / south beach","san francisco","san francisco",2800,2,1.5,NA,0,NA,NA,NA,2007-09-14
"180847","SOMA / south beach","san francisco","san francisco",4550,2,2.5,1475,0,NA,NA,NA,2012-01-02
"180848","SOMA / south beach","san francisco","san francisco",3679,2,2,1133,0,NA,NA,NA,2011-12-19
"180849","SOMA / south beach","san francisco","san francisco",4500,2,NA,1300,0,NA,NA,NA,2011-12-19
"180850","SOMA / south beach","san francisco","san francisco",5900,3,NA,NA,0,NA,NA,NA,2011-12-19
"180851","SOMA / south beach","san francisco","san francisco",6200,2,NA,NA,0,NA,NA,NA,2011-12-19
"180852","SOMA / south beach","san francisco","san francisco",15000,3,NA,1400,0,NA,NA,NA,2011-12-19
"180853","SOMA / south beach","san francisco","san francisco",3474,1,NA,825,0,NA,NA,NA,2016-08-27
"180855","SOMA / south beach","san francisco","san francisco",2500,1,NA,NA,0,NA,NA,NA,2009-09-06
"180857","SOMA / south beach","san francisco","san francisco",3095,1,2,800,0,NA,NA,NA,2012-03-30
"180858","SOMA / south beach","san francisco","san francisco",2920,1,NA,725,0,NA,37.78383,NA,2013-12-25
"180860","SOMA / south beach","san francisco","san francisco",7995,2,2,1000,0,NA,NA,NA,2016-04-13
"180861","SOMA / south beach","san francisco","san francisco",3200,1,NA,NA,0,NA,NA,NA,2012-01-22
"180862","SOMA / south beach","san francisco","san francisco",3600,1,NA,675,0,NA,NA,NA,2015-10-22
"180863","SOMA / south beach","san francisco","san francisco",3724,1,1,850,0,NA,NA,NA,2015-10-22
"180864","SOMA / south beach","san francisco","san francisco",6700,2,2,1448,0,"2289",37.78907,-122.3915,2015-10-22
"180865","SOMA / south beach","san francisco","san francisco",1800,2,NA,NA,0,NA,NA,NA,2007-10-11
"180866","SOMA / south beach","san francisco","san francisco",2400,1,NA,NA,0,NA,NA,NA,2007-10-11
"180868","SOMA / south beach","san francisco","san francisco",2495,2,NA,908,0,NA,NA,NA,2007-10-11
"180869","SOMA / south beach","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2007-10-11
"180870","SOMA / south beach","san francisco","san francisco",2800,2,1,NA,0,NA,NA,NA,2007-10-11
"180871","SOMA / south beach","san francisco","san francisco",3900,2,NA,NA,0,NA,NA,NA,2010-07-06
"180872","SOMA / south beach","san francisco","san francisco",3600,2,NA,NA,0,NA,NA,NA,2007-10-11
"180874","SOMA / south beach","san francisco","san francisco",2850,1,NA,722,0,NA,NA,NA,2012-03-31
"180875","SOMA / south beach","san francisco","san francisco",3100,1,NA,950,0,NA,NA,NA,2012-03-31
"180876","SOMA / south beach","san francisco","san francisco",3195,1,1.5,NA,0,NA,NA,NA,2012-03-31
"180877","SOMA / south beach","san francisco","san francisco",3200,1,NA,833,0,NA,NA,NA,2012-03-31
"180878","SOMA / south beach","san francisco","san francisco",2489,1,NA,NA,0,NA,NA,NA,2012-05-18
"180879","SOMA / south beach","san francisco","san francisco",3100,1,NA,NA,0,NA,NA,NA,2012-05-18
"180880","SOMA / south beach","san francisco","san francisco",3750,2,NA,NA,0,NA,NA,NA,2006-08-14
"180881","SOMA / south beach","san francisco","san francisco",3900,1,NA,NA,0,NA,NA,NA,2006-08-14
"180882","SOMA / south beach","san francisco","san francisco",4199,2,NA,NA,0,NA,NA,NA,2006-08-14
"180883","SOMA / south beach","san francisco","san francisco",4699,2,NA,NA,0,NA,NA,NA,2006-08-14
"180884","SOMA / south beach","san francisco","san francisco",2600,1,NA,NA,0,NA,NA,NA,2005-04-25
"180885","SOMA / south beach","san francisco","san francisco",3850,2,NA,NA,0,NA,NA,NA,2005-04-25
"180886","SOMA / south beach","san francisco","san francisco",3750,2,2,NA,0,NA,NA,NA,2010-07-09
"180887","SOMA / south beach","san francisco","san francisco",2950,1,NA,1000,0,NA,NA,NA,2011-12-21
"180888","SOMA / south beach","san francisco","san francisco",4552,2,NA,1224,0,NA,NA,NA,2011-12-21
"180889","SOMA / south beach","san francisco","san francisco",3605,1,1.5,911,0,NA,NA,NA,2015-10-29
"180890","SOMA / south beach","san francisco","san francisco",3655,1,NA,860,0,NA,37.77243,-122.397,2015-10-29
"180891","SOMA / south beach","san francisco","san francisco",3718,1,NA,671,0,NA,NA,NA,2015-10-29
"180892","SOMA / south beach","san francisco","san francisco",4087,1,NA,850,0,NA,NA,NA,2015-10-29
"180893","SOMA / south beach","san francisco","san francisco",4100,1,NA,838,0,NA,NA,NA,2015-10-29
"180894","SOMA / south beach","san francisco","san francisco",4195,1,NA,685,0,NA,NA,NA,2015-10-29
"180895","SOMA / south beach","san francisco","san francisco",4760,2,NA,1214,0,NA,NA,NA,2015-10-29
"180896","SOMA / south beach","san francisco","san francisco",3690,1,1,690,0,"1728",37.77954,-122.4012,2014-12-30
"180897","SOMA / south beach","san francisco","san francisco",3950,2,2.5,1130,0,NA,NA,NA,2012-04-01
"180899","SOMA / south beach","san francisco","san francisco",2000,1,1,NA,0,NA,NA,NA,2008-02-28
"180900","SOMA / south beach","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2008-02-28
"180901","SOMA / south beach","san francisco","san francisco",3465,1,NA,720,0,NA,37.77317,NA,2013-12-30
"180902","SOMA / south beach","san francisco","san francisco",3300,1,NA,NA,0,NA,NA,NA,2006-01-27
"180903","SOMA / south beach","san francisco","san francisco",4500,2,2,NA,0,NA,NA,NA,2011-12-22
"180904","SOMA / south beach","san francisco","san francisco",2000,1,NA,NA,0,NA,NA,NA,2005-05-09
"180905","SOMA / south beach","san francisco","san francisco",2699,1,NA,NA,0,NA,NA,NA,2015-12-22
"180909","SOMA / south beach","san francisco","san francisco",2000,2,2,NA,0,NA,NA,NA,2006-08-22
"180910","SOMA / south beach","san francisco","san francisco",2400,4,NA,1500,0,NA,NA,NA,2006-08-22
"180912","SOMA / south beach","san francisco","san francisco",4750,3,NA,1800,0,NA,NA,NA,2007-10-18
"180913","SOMA / south beach","san francisco","san francisco",5500,2,NA,NA,0,NA,NA,NA,2007-10-18
"180916","SOMA / south beach","san francisco","san francisco",3500,1,1,NA,0,NA,NA,NA,2012-04-02
"180917","SOMA / south beach","san francisco","san francisco",3110,1,NA,787,0,NA,NA,NA,2012-01-24
"180918","SOMA / south beach","san francisco","san francisco",3899,2,NA,1090,0,NA,NA,NA,2012-01-24
"180919","SOMA / south beach","san francisco","san francisco",3900,2,NA,NA,0,NA,NA,NA,2012-01-24
"180920","SOMA / south beach","san francisco","san francisco",3800,1,NA,NA,0,NA,NA,NA,2015-11-05
"180921","SOMA / south beach","san francisco","san francisco",4995,2,NA,1102,0,NA,NA,NA,2015-11-05
"180922","SOMA / south beach","san francisco","san francisco",5500,2,NA,1163,0,NA,NA,NA,2015-11-05
"180923","SOMA / south beach","san francisco","san francisco",5995,2,NA,1764,0,NA,NA,NA,2015-11-05
"180924","SOMA / south beach","san francisco","san francisco",6000,2,NA,NA,0,NA,NA,NA,2015-11-05
"180925","SOMA / south beach","san francisco","san francisco",6900,2,NA,1395,0,NA,NA,NA,2015-11-05
"180926","SOMA / south beach","san francisco","san francisco",8880,3,NA,NA,0,NA,NA,NA,2015-11-05
"180927","SOMA / south beach","san francisco","san francisco",3600,1,NA,1056,0,NA,NA,NA,2012-02-23
"180928","SOMA / south beach","san francisco","san francisco",4550,2,2,1500,0,NA,NA,NA,2015-11-06
"180929","SOMA / south beach","san francisco","san francisco",5185,2,NA,1110,0,NA,NA,NA,2015-11-06
"180930","SOMA / south beach","san francisco","san francisco",2792,1,NA,854,0,NA,NA,NA,2011-12-23
"180931","SOMA / south beach","san francisco","san francisco",2950,1,NA,NA,0,NA,NA,NA,2011-12-23
"180933","SOMA / south beach","san francisco","san francisco",3150,1,NA,NA,0,NA,NA,NA,2011-12-23
"180934","SOMA / south beach","san francisco","san francisco",3600,2,NA,1038,0,NA,NA,NA,2011-12-23
"180935","SOMA / south beach","san francisco","san francisco",4350,2,NA,805,0,NA,NA,NA,2011-12-23
"180936","SOMA / south beach","san francisco","san francisco",5975,2,NA,NA,0,NA,NA,NA,2011-12-23
