"address","...2","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon","neighborhoods"
"263 ARCH ST , San Francisco, CA, USA",398467,"19/01/2017","7086","6",263,NA,"ARCH","ST",1,"01",2017,37.715445,-122.467386,"Oceanview/Merced/Ingleside"
"2636 MCALLISTER ST , San Francisco, CA, USA",233988,"16/01/2009","1166","8",2636,NA,"MCALLISTER","ST",1,"01",2009,37.77581095,-122.455505705413,"Lone Mountain/USF"
"2645 BALBOA ST , San Francisco, CA, USA",79901,"13/07/2012","1617","032B",2645,NA,"BALBOA","ST",1,"07",2012,37.775935,-122.487368,"Outer Richmond"
"2645 BALBOA ST , San Francisco, CA, USA",215274,"06/12/2010","1617","032B",2645,NA,"BALBOA","ST",1,"12",2010,37.775935,-122.487368,"Outer Richmond"
"2646 CALIFORNIA ST , San Francisco, CA, USA",386351,"28/02/2018","633","001E",2646,NA,"CALIFORNIA","ST",1,"02",2018,37.788683,-122.437966,"Pacific Heights"
"2646 CALIFORNIA ST , San Francisco, CA, USA",89546,"03/07/2014","633","001E",2646,NA,"CALIFORNIA","ST",1,"07",2014,37.788683,-122.437966,"Pacific Heights"
"2648 CALIFORNIA ST , San Francisco, CA, USA",386352,"28/02/2018","633","001E",2648,NA,"CALIFORNIA","ST",1,"02",2018,37.788683,-122.437966,"Pacific Heights"
"2648 CALIFORNIA ST , San Francisco, CA, USA",89547,"03/07/2014","633","001E",2648,NA,"CALIFORNIA","ST",1,"07",2014,37.788683,-122.437966,"Pacific Heights"
"265 LAUSSAT ST , San Francisco, CA, USA",199627,"10/08/2007","860","64",265,NA,"LAUSSAT","ST",1,"08",2007,37.771379,-122.431364,"Hayes Valley"
"2651 BAKER ST , San Francisco, CA, USA",489794,"04/11/2016","949","2",2651,NA,"BAKER","ST",1,"11",2016,37.79555275,-122.445562513885,"Marina"
"2651 BAKER ST , San Francisco, CA, USA",517036,"03/10/2018","949","2",2651,NA,"BAKER","ST",1,"10",2018,37.79555275,-122.445562513885,"Marina"
"2652 HARRISON ST , San Francisco, CA, USA",128829,"15/05/2013","3639","2",2652,NA,"HARRISON","ST",20,"05",2013,37.755129,-122.412348,"Mission"
"2655 BUSH ST , San Francisco, CA, USA",91756,"31/07/2014","1052","24",2655,NA,"BUSH","ST",81,"07",2014,37.7859809795918,-122.440966938776,"Pacific Heights"
"266 5TH AV , San Francisco, CA, USA",288112,"18/11/2009","1429","51",266,NA,"5TH","AV",2,"11",2009,37.7836408,-122.463145662178,"Inner Richmond"
"266 5TH AV , San Francisco, CA, USA",256427,"02/06/2009","1429","29",266,NA,"5TH","AV",2,"06",2009,37.7836408,-122.463145662178,"Inner Richmond"
"266 5TH AV , San Francisco, CA, USA",266691,NA,"1429","29",266,NA,"5TH","AV",2,NA,NA,37.7836408,-122.463145662178,"Inner Richmond"
"266 5TH AV , San Francisco, CA, USA",302746,"17/09/2007","1429","29",266,NA,"5TH","AV",2,"09",2007,37.7836408,-122.463145662178,"Inner Richmond"
"266 A COLERIDGE ST , San Francisco, CA, USA",365060,"14/12/2018","5642","8",266,"A","COLERIDGE","ST",1,"12",2018,37.7420839473684,-122.420879736842,"Bernal Heights"
"267 25TH AV , San Francisco, CA, USA",437445,"01/06/2017","1385","12",267,NA,"25TH","AV",2,"06",2017,37.78450755,-122.485340654425,"Outer Richmond"
"267 25TH AV , San Francisco, CA, USA",489569,"30/11/2016","1385","12",267,NA,"25TH","AV",2,"11",2016,37.78450755,-122.485340654425,"Outer Richmond"
"2670 21ST AV , San Francisco, CA, USA",466013,"07/05/2015","2476","34",2670,NA,"21ST","AV",1,"05",2015,37.737935,-122.477155,"Sunset/Parkside"
"268 CAPITOL AV , San Francisco, CA, USA",452688,"14/03/2016","7113","65",268,NA,"CAPITOL","AV",2,"03",2016,37.7128564489796,-122.458917163265,"Oceanview/Merced/Ingleside"
"2689 23RD AV , San Francisco, CA, USA",393747,"08/01/2016","2473","18",2689,NA,"23RD","AV",1,"01",2016,37.73748975,-122.479863497768,"Sunset/Parkside"
"2690 GREAT HY , San Francisco, CA, USA",422428,"26/07/2018","2449","26",2690,NA,"GREAT","HY",7,"07",2018,37.7790262,-122.419906,"Tenderloin"
"2695 45TH AV , San Francisco, CA, USA",313753,"21/04/2015","2451","002D",2695,NA,"45TH","AV",1,"04",2015,37.73636505,-122.503401972415,"Sunset/Parkside"
"2695 SACRAMENTO ST , San Francisco, CA, USA",1851,"27/04/2011","634","016A",2695,NA,"SACRAMENTO","ST",1,"04",2011,37.78924705,-122.437131406753,"Pacific Heights"
"2695 SACRAMENTO ST , San Francisco, CA, USA",227766,"14/02/2011","634","016A",2695,NA,"SACRAMENTO","ST",1,"02",2011,37.78924705,-122.437131406753,"Pacific Heights"
"2695 SACRAMENTO ST , San Francisco, CA, USA",67229,"26/01/2012","634","016A",2695,NA,"SACRAMENTO","ST",1,"01",2012,37.78924705,-122.437131406753,"Pacific Heights"
"270 CAPITOL AV , San Francisco, CA, USA",452689,"14/03/2016","7113","65",270,NA,"CAPITOL","AV",2,"03",2016,37.7128692857143,-122.458917285714,"Oceanview/Merced/Ingleside"
"270 OCEAN AV , San Francisco, CA, USA",390534,"27/01/2015","3211","010A",270,NA,"OCEAN","AV",6,"01",2015,37.723033625,-122.44273371875,"Outer Mission"
"270 OCEAN AV , San Francisco, CA, USA",467436,"22/05/2015","3211","010A",270,NA,"OCEAN","AV",6,"05",2015,37.723033625,-122.44273371875,"Outer Mission"
"270 TRUMBULL ST , San Francisco, CA, USA",526296,"09/09/2016","5871","36",270,NA,"TRUMBULL","ST",1,"09",2016,37.730725,-122.42453,"Excelsior"
"2700 ARELIOUS WALKER DR , San Francisco, CA, USA",313992,"23/04/2015","4884","27",2700,NA,"ARELIOUS WALKER","DR",91,"04",2015,37.7180266,-122.3856198,"Bayview Hunters Point"
"2700 TARAVAL ST , San Francisco, CA, USA",525833,"06/09/2016","2366","021C",2700,NA,"TARAVAL","ST",1,"09",2016,37.742334,-122.495253,"Sunset/Parkside"
"2702 TARAVAL ST , San Francisco, CA, USA",477165,"19/05/2017","2366","021C",2702,NA,"TARAVAL","ST",1,"05",2017,37.742331,-122.495254,"Sunset/Parkside"
"271 WALLER ST , San Francisco, CA, USA",400019,"23/01/2017","869","30",271,NA,"WALLER","ST",1,"01",2017,37.7713991428571,-122.427834142857,"Hayes Valley"
"271 WALLER ST , San Francisco, CA, USA",432703,"08/06/2016","869","30",271,NA,"WALLER","ST",1,"06",2016,37.7713991428571,-122.427834142857,"Hayes Valley"
"2710 MARKET ST , San Francisco, CA, USA",398522,"09/01/2017","2650","43",2710,NA,"MARKET","ST",1,"01",2017,37.761802,-122.438725,"Castro/Upper Market"
"2719 SUTTER ST , San Francisco, CA, USA",192371,"21/04/2008","1073","21",2719,NA,"SUTTER","ST",1,"04",2008,37.784355,-122.445186,"Presidio Heights"
"272 CLARA ST , San Francisco, CA, USA",317441,"07/04/2016","3753","76",272,NA,"CLARA","ST",2,"04",2016,37.7782883,-122.404099296253,"South of Market"
"272 CLARA ST , San Francisco, CA, USA",388835,"30/01/2015","3753","76",272,NA,"CLARA","ST",2,"01",2015,37.7782883,-122.404099296253,"South of Market"
"272 CLARA ST , San Francisco, CA, USA",405265,"24/01/2018","3753","76",272,NA,"CLARA","ST",2,"01",2018,37.7782883,-122.404099296253,"South of Market"
"272 CLARA ST , San Francisco, CA, USA",341507,"16/08/2017","3753","76",272,NA,"CLARA","ST",2,"08",2017,37.7782883,-122.404099296253,"South of Market"
"272 TRUMBULL ST , San Francisco, CA, USA",432360,"14/06/2016","5871","36",272,NA,"TRUMBULL","ST",1,"06",2016,37.730727,-122.424531,"Excelsior"
"2724 SAN BRUNO AV , San Francisco, CA, USA",57389,"19/02/2014","6048","2",2724,NA,"SAN BRUNO","AV",1,"02",2014,37.727183,-122.403751,"Portola"
"2724 SAN BRUNO AV , San Francisco, CA, USA",376256,"19/02/2016","6048","2",2724,NA,"SAN BRUNO","AV",1,"02",2016,37.727183,-122.403751,"Portola"
"2724 SAN BRUNO AV , San Francisco, CA, USA",389770,"09/01/2015","6048","2",2724,NA,"SAN BRUNO","AV",1,"01",2015,37.727183,-122.403751,"Portola"
"2727 34TH AV , San Francisco, CA, USA",417711,"25/07/2017","2503A","5",2727,NA,"34TH","AV",1,"07",2017,37.736673,-122.491714,"Sunset/Parkside"
"2730 SACRAMENTO ST , San Francisco, CA, USA",456671,"01/03/2017","632","002A",2730,NA,"SACRAMENTO","ST",1,"03",2017,37.7895515,-122.437873106477,"Pacific Heights"
"2730 SACRAMENTO ST , San Francisco, CA, USA",356656,"20/12/2016","632","002A",2730,NA,"SACRAMENTO","ST",1,"12",2016,37.7895515,-122.437873106477,"Pacific Heights"
"2739 MCALLISTER ST , San Francisco, CA, USA",379273,"02/02/2017","1168","43",2739,NA,"MCALLISTER","ST",1,"02",2017,37.7752518,-122.457235536296,"Lone Mountain/USF"
"274 10TH AV , San Francisco, CA, USA",165227,"15/10/2014","1424","47",274,NA,"10TH","AV",1,"10",2014,37.7832578,-122.468504780016,"Inner Richmond"
"274 6TH AV , San Francisco, CA, USA",277648,"21/05/2008","1428","27",274,NA,"6TH","AV",2,"05",2008,37.7834503,-122.464180548544,"Inner Richmond"
"274 6TH AV , San Francisco, CA, USA",209298,"06/12/2007","1428","27",274,NA,"6TH","AV",2,"12",2007,37.7834503,-122.464180548544,"Inner Richmond"
"274 A DIAMOND ST , San Francisco, CA, USA",384050,"06/02/2018","2698","10",274,"A","DIAMOND","ST",1,"02",2018,37.7580055918367,-122.437032836735,"Castro/Upper Market"
"274 SILVER AV , San Francisco, CA, USA",506139,"07/10/2016","6800","41",274,NA,"SILVER","AV",1,"10",2016,37.7289071,-122.432032485714,"Outer Mission"
"274 SILVER AV , San Francisco, CA, USA",437506,"01/06/2017","6800","41",274,NA,"SILVER","AV",1,"06",2017,37.7289071,-122.432032485714,"Outer Mission"
"2740 MCALLISTER ST , San Francisco, CA, USA",441569,"26/06/2018","1167","10",2740,NA,"MCALLISTER","ST",1,"06",2018,37.77559755,-122.457199358385,"Lone Mountain/USF"
"275 GRATTAN ST , San Francisco, CA, USA",513315,"27/10/2017","1282","24",275,NA,"GRATTAN","ST",2,"10",2017,37.76360995,-122.452109999877,"Haight Ashbury"
"275 GRATTAN ST , San Francisco, CA, USA",475174,"05/05/2017","1282","24",275,NA,"GRATTAN","ST",2,"05",2017,37.76360995,-122.452109999877,"Haight Ashbury"
"275 SUMMIT WY , San Francisco, CA, USA",429493,"30/06/2015","7331","72",275,NA,"SUMMIT","WY",1,"06",2015,37.7149655460287,-122.476547219933,"Lakeshore"
"2755 MCALLISTER ST , San Francisco, CA, USA",27938,"08/08/2014","1168","40",2755,NA,"MCALLISTER","ST",1,"08",2014,37.7752700408163,-122.457522387755,"Lone Mountain/USF"
"2755 MCALLISTER ST , San Francisco, CA, USA",342517,"11/08/2017","1168","40",2755,NA,"MCALLISTER","ST",3,"08",2017,37.7752700408163,-122.457522387755,"Lone Mountain/USF"
"2760 BAKER ST , San Francisco, CA, USA",235829,"05/01/2010","947","24",2760,NA,"BAKER","ST",1,"01",2010,37.796659,-122.445359,"Marina"
"277 GOLDEN GATE AV , San Francisco, CA, USA",211522,"22/12/2008","348","15",277,NA,"GOLDEN GATE","AV",88,"12",2008,37.78150555,-122.415017417575,"Tenderloin"
"277 GOLDEN GATE AV , San Francisco, CA, USA",24602,"15/08/2013","348","15",277,NA,"GOLDEN GATE","AV",88,"08",2013,37.78150555,-122.415017417575,"Tenderloin"
"277 GOLDEN GATE AV , San Francisco, CA, USA",94168,"14/06/2011","348","15",277,NA,"GOLDEN GATE","AV",88,"06",2011,37.78150555,-122.415017417575,"Tenderloin"
"277 HENRY ST , San Francisco, CA, USA",186684,"22/09/2014","2612","54",277,NA,"HENRY","ST",1,"09",2014,37.7663595,-122.4370677,"Castro/Upper Market"
"2776 SAN JOSE AV , San Francisco, CA, USA",307624,"25/09/2008","7108","10",2776,NA,"SAN JOSE","AV",1,"09",2008,37.713571,-122.453348,"Oceanview/Merced/Ingleside"
"2776 SAN JOSE AV , San Francisco, CA, USA",302889,"24/09/2007","7108","10",2776,NA,"SAN JOSE","AV",1,"09",2007,37.713571,-122.453348,"Oceanview/Merced/Ingleside"
"2778 FOLSOM ST , San Francisco, CA, USA",233990,"23/01/2009","3641","010B",2778,NA,"FOLSOM","ST",1,"01",2009,37.752814,-122.414316,"Mission"
"2778 FOLSOM ST , San Francisco, CA, USA",235534,"28/01/2009","3641","010B",2778,NA,"FOLSOM","ST",1,"01",2009,37.752814,-122.414316,"Mission"
"278 GRANADA AV , San Francisco, CA, USA",276031,"23/05/2008","6942","48",278,NA,"GRANADA","AV",1,"05",2008,37.72355,-122.45694182452,"Oceanview/Merced/Ingleside"
"279 26TH AV , San Francisco, CA, USA",265871,NA,"1386","15",279,NA,"26TH","AV",1,NA,NA,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",371038,"18/02/2015","1386","15",279,NA,"26TH","AV",1,"02",2015,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",53317,"25/02/2013","1386","15",279,NA,"26TH","AV",1,"02",2013,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",51926,"06/02/2013","1386","15",279,NA,"26TH","AV",1,"02",2013,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",394889,"19/01/2016","1386","15",279,NA,"26TH","AV",1,"01",2016,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",160265,"16/10/2013","1386","15",279,NA,"26TH","AV",1,"10",2013,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",371431,"23/02/2015","1386","15",279,NA,"26TH","AV",1,"02",2015,37.784236,-122.486443,"Outer Richmond"
"279 26TH AV , San Francisco, CA, USA",112674,"08/03/2013","1386","15",279,NA,"26TH","AV",1,"03",2013,37.784236,-122.486443,"Outer Richmond"
"279 SHIPLEY ST , San Francisco, CA, USA",202988,"04/08/2008","3753","83",279,NA,"SHIPLEY","ST",2,"08",2008,37.778358,-122.404432,"South of Market"
"279 SUMMIT WY , San Francisco, CA, USA",520610,"02/09/2015","7331","74",279,NA,"SUMMIT","WY",1,"09",2015,37.7149710324884,-122.476487671773,"Lakeshore"
"2790 FOLSOM ST , San Francisco, CA, USA",511909,"05/10/2017","3641","68",2790,NA,"FOLSOM","ST",1,"10",2017,37.7527329591837,-122.414211204082,"Mission"
"2790 FOLSOM ST , San Francisco, CA, USA",456064,"03/03/2017","3641","68",2790,NA,"FOLSOM","ST",1,"03",2017,37.7527329591837,-122.414211204082,"Mission"
"28 A PRECITA AV , San Francisco, CA, USA",168800,"23/10/2012","5518","23",28,"A","PRECITA","AV",1,"10",2012,37.7466641875,-122.418836270833,"Bernal Heights"
"28 PRECITA AV , San Francisco, CA, USA",168801,"23/10/2012","5518","23",28,NA,"PRECITA","AV",1,"10",2012,37.7465262,-122.418478150286,"Bernal Heights"
"280 6TH AV , San Francisco, CA, USA",370194,"06/02/2015","1428","66",280,NA,"6TH","AV",3,"02",2015,37.7833627959184,-122.464350020408,"Inner Richmond"
"280 6TH AV , San Francisco, CA, USA",314618,"30/04/2015","1428","66",280,NA,"6TH","AV",3,"04",2015,37.7833627959184,-122.464350020408,"Inner Richmond"
"280 A 11TH AV , San Francisco, CA, USA",511197,"23/10/2017","1423","25",280,"A","11TH","AV",1,"10",2017,37.7831284693878,-122.469697040816,"Inner Richmond"
"280 A 11TH AV , San Francisco, CA, USA",475226,"26/05/2017","1423","25",280,"A","11TH","AV",1,"05",2017,37.7831284693878,-122.469697040816,"Inner Richmond"
"280 A 11TH AV , San Francisco, CA, USA",498112,"14/11/2018","1423","25",280,"A","11TH","AV",1,"11",2018,37.7831284693878,-122.469697040816,"Inner Richmond"
"280 BEALE ST , San Francisco, CA, USA",414282,"13/07/2016","3738","4",280,NA,"BEALE","ST",479,"07",2016,37.7887656,-122.393223748893,"Financial District/South Beach"
"280 BEALE ST , San Francisco, CA, USA",432574,"20/06/2016","3738","4",280,NA,"BEALE","ST",479,"06",2016,37.7887656,-122.393223748893,"Financial District/South Beach"
"280 BRIGHTON AV , San Francisco, CA, USA",522277,"17/09/2015","6944","61",280,NA,"BRIGHTON","AV",27,"09",2015,37.7232097346939,-122.455029714286,"Oceanview/Merced/Ingleside"
"2800 ARELIOUS WALKER DR , San Francisco, CA, USA",326828,"25/04/2018","4884","26",2800,NA,"ARELIOUS WALKER","DR",31,"04",2018,37.7183180285714,-122.385361942857,"Bayview Hunters Point"
"2808 MARKET ST , San Francisco, CA, USA",56779,"10/02/2014","2651","8",2808,NA,"MARKET","ST",1,"02",2014,37.761445,-122.439764,"Castro/Upper Market"
"281 ELLIS ST , San Francisco, CA, USA",300064,"26/10/2009","331","14",281,NA,"ELLIS","ST",1,"10",2009,37.784913,-122.410747,"Tenderloin"
"281 ELLIS ST , San Francisco, CA, USA",256367,"24/06/2009","331","14",281,NA,"ELLIS","ST",1,"06",2009,37.784913,-122.410747,"Tenderloin"
"281 ELLIS ST , San Francisco, CA, USA",205440,"03/08/2009","331","14",281,NA,"ELLIS","ST",1,"08",2009,37.784913,-122.410747,"Tenderloin"
"281 SUMMIT WY , San Francisco, CA, USA",520613,"02/09/2015","7331","75",281,NA,"SUMMIT","WY",1,"09",2015,37.7149737757182,-122.476457897693,"Lakeshore"
"2810 22ND ST , San Francisco, CA, USA",345729,"09/08/2018","4146","16",2810,NA,"22ND","ST",1,"08",2018,37.756152,-122.410719,"Mission"
"2810 26TH ST , San Francisco, CA, USA",374517,"26/02/2016","4275","012E",2810,NA,"26TH","ST",1,"02",2016,37.7498325,-122.407227656816,"Mission"
"2810 WASHINGTON ST , San Francisco, CA, USA",518581,"29/10/2018","979","11",2810,NA,"WASHINGTON","ST",1,"10",2018,37.7911603,-122.439920198861,"Pacific Heights"
"2810 WASHINGTON ST , San Francisco, CA, USA",326761,"13/04/2018","979","11",2810,NA,"WASHINGTON","ST",1,"04",2018,37.7911603,-122.439920198861,"Pacific Heights"
"2812 22ND ST , San Francisco, CA, USA",345730,"09/08/2018","4146","16",2812,NA,"22ND","ST",1,"08",2018,37.756152,-122.410719,"Mission"
"2814 22ND ST , San Francisco, CA, USA",345731,"09/08/2018","4146","16",2814,NA,"22ND","ST",1,"08",2018,37.756152,-122.410719,"Mission"
"2815 PINE ST , San Francisco, CA, USA",260909,NA,"1048","34",2815,NA,"PINE","ST",1,NA,NA,37.78657065,-122.44273704763,"Pacific Heights"
"2816 22ND ST , San Francisco, CA, USA",345732,"09/08/2018","4146","16",2816,NA,"22ND","ST",1,"08",2018,37.756152,-122.410719,"Mission"
"2818 ANZA ST , San Francisco, CA, USA",442359,"04/06/2018","1525","20",2818,NA,"ANZA","ST",2,"06",2018,37.7786606,-122.478653012865,"Outer Richmond"
"2818 ANZA ST , San Francisco, CA, USA",356801,"21/12/2016","1525","20",2818,NA,"ANZA","ST",2,"12",2016,37.7786606,-122.478653012865,"Outer Richmond"
"2818 ANZA ST , San Francisco, CA, USA",457033,"27/03/2017","1525","20",2818,NA,"ANZA","ST",2,"03",2017,37.7786606,-122.478653012865,"Outer Richmond"
"2818 ANZA ST , San Francisco, CA, USA",399071,"04/01/2017","1525","20",2818,NA,"ANZA","ST",2,"01",2017,37.7786606,-122.478653012865,"Outer Richmond"
"2826 JENNINGS ST , San Francisco, CA, USA",272585,"16/05/2007","4912","2",2826,NA,"JENNINGS","ST",1,"05",2007,37.7224937755102,-122.392886081633,"Bayview Hunters Point"
"2828 WEBSTER ST , San Francisco, CA, USA",525310,"06/09/2016","541","14",2828,NA,"WEBSTER","ST",1,"09",2016,37.796885,-122.433403,"Marina"
"2829 25TH ST , San Francisco, CA, USA",479913,"18/05/2018","4276","28",2829,NA,"25TH","ST",4,"05",2018,37.75109485,-122.40673315544,"Mission"
"2829 CALIFORNIA ST , San Francisco, CA, USA",71317,"22/01/2013","1028","46",2829,NA,"CALIFORNIA","ST",13,"01",2013,37.78764745,-122.44099679947,"Pacific Heights"
"283 12TH AV , San Francisco, CA, USA",124026,"11/05/2012","1421","12",283,NA,"12TH","AV",1,"05",2012,37.7829995,-122.471093931749,"Inner Richmond"
"283 26TH AV , San Francisco, CA, USA",51927,"06/02/2013","1386","15",283,NA,"26TH","AV",1,"02",2013,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",371432,"23/02/2015","1386","15",283,NA,"26TH","AV",1,"02",2015,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",394890,"19/01/2016","1386","15",283,NA,"26TH","AV",1,"01",2016,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",160266,"16/10/2013","1386","15",283,NA,"26TH","AV",1,"10",2013,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",265872,NA,"1386","15",283,NA,"26TH","AV",1,NA,NA,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",112675,"08/03/2013","1386","15",283,NA,"26TH","AV",1,"03",2013,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",53318,"25/02/2013","1386","15",283,NA,"26TH","AV",1,"02",2013,37.784236,-122.486443,"Outer Richmond"
"283 26TH AV , San Francisco, CA, USA",371039,"18/02/2015","1386","15",283,NA,"26TH","AV",1,"02",2015,37.784236,-122.486443,"Outer Richmond"
"283 GRANADA AV , San Francisco, CA, USA",1981,"04/04/2012","6941","2",283,NA,"GRANADA","AV",1,"04",2012,37.723675,-122.457484,"Oceanview/Merced/Ingleside"
"283 SUMMIT WY , San Francisco, CA, USA",520614,"02/09/2015","7331","76",283,NA,"SUMMIT","WY",1,"09",2015,37.714976518948,-122.476428123613,"Lakeshore"
"2830 22ND ST , San Francisco, CA, USA",108079,"30/06/2014","4146","19",2830,NA,"22ND","ST",1,"06",2014,37.756137,-122.410977,"Mission"
"2830 22ND ST , San Francisco, CA, USA",150889,"20/11/2014","4146","19",2830,NA,"22ND","ST",1,"11",2014,37.756137,-122.410977,"Mission"
"2830 22ND ST , San Francisco, CA, USA",90150,"11/07/2014","4146","19",2830,NA,"22ND","ST",1,"07",2014,37.756137,-122.410977,"Mission"
"2834 22ND ST , San Francisco, CA, USA",164081,"06/10/2014","4146","19",2834,NA,"22ND","ST",1,"10",2014,37.756221,-122.410987,"Mission"
"2834 HARRISON ST , San Francisco, CA, USA",321832,"06/04/2017","6522","8",2834,NA,"HARRISON","ST",1,"04",2017,37.75202495,-122.412128555339,"Mission"
"2835 VAN NESS AV , San Francisco, CA, USA",341203,"02/08/2017","498","5",2835,NA,"VAN NESS","AV",1,"08",2017,37.80181165,-122.425028831398,"Marina"
"2837 MISSION ST , San Francisco, CA, USA",191279,"17/04/2007","6517","29",2837,NA,"MISSION","ST",6,"04",2007,37.7516249795918,-122.418280510204,"Mission"
"2837 MISSION ST , San Francisco, CA, USA",213419,"30/12/2008","6517","29",2837,NA,"MISSION","ST",6,"12",2008,37.7516249795918,-122.418280510204,"Mission"
