"address","...1","date","block","lot","street_number","street_number_suffix","street_name","street_suffix","new_units_built","year","month","lat","lon"
"166 WINFIELD ST , San Francisco, CA, USA",106366,"10/06/2014","5617","14",166,NA,"WINFIELD","ST",1,"06",2014,"37.7425911","-122.41870114484716"
"166 WINFIELD ST , San Francisco, CA, USA",29400,"14/08/2014","5617","14",166,NA,"WINFIELD","ST",1,"08",2014,"37.7425911","-122.41870114484716"
"1660 PINE ST , San Francisco, CA, USA",163890,"20/10/2014","647","10",1660,NA,"PINE","ST",262,"10",2014,"37.78936487755102","-122.42316434693878"
"1668 NEWCOMB AV , San Francisco, CA, USA",366041,"10/12/2018","5306","8",1668,NA,"NEWCOMB","AV",1,"12",2018,"37.736217","-122.390992"
"1668 NEWCOMB AV , San Francisco, CA, USA",497746,"30/11/2018","5306","8",1668,NA,"NEWCOMB","AV",1,"11",2018,"37.736217","-122.390992"
"1668 NEWCOMB AV , San Francisco, CA, USA",515740,"24/10/2018","5306","8",1668,NA,"NEWCOMB","AV",1,"10",2018,"37.736217","-122.390992"
"167 16TH AV , San Francisco, CA, USA",197252,"22/04/2010","1376","14",167,NA,"16TH","AV",1,"04",2010,"37.784928699999995","-122.47564193207548"
"167 ALLISON ST , San Francisco, CA, USA",43685,"22/12/2014","6466","15",167,NA,"ALLISON","ST",1,"12",2014,"37.712910300000004","-122.44156327845528"
"167 HARVARD ST , San Francisco, CA, USA",455946,"17/03/2017","5909","23",167,NA,"HARVARD","ST",1,"03",2017,"37.727545250000006","-122.42081686309147"
"167 SUMMIT WY , San Francisco, CA, USA",520617,"02/09/2015","7331","233",167,NA,"SUMMIT","WY",2,"09",2015,"37.71539026685329","-122.47652717307798"
"167 SUMMIT WY , San Francisco, CA, USA",486810,"24/11/2015","7331","233",167,NA,"SUMMIT","WY",2,"11",2015,"37.71539026685329","-122.47652717307798"
"167 SUMMIT WY , San Francisco, CA, USA",428194,"05/06/2015","7331","233",167,NA,"SUMMIT","WY",2,"06",2015,"37.71539026685329","-122.47652717307798"
"1670 CLAY ST , San Francisco, CA, USA",399074,"03/01/2017","620","13",1670,NA,"CLAY","ST",2,"01",2017,"37.7926492","-122.42060019997874"
"1670 CLAY ST , San Francisco, CA, USA",412930,"08/07/2016","620","13",1670,NA,"CLAY","ST",2,"07",2016,"37.7926492","-122.42060019997874"
"1670 KIRKWOOD AV , San Francisco, CA, USA",403334,"03/01/2018","5279","21",1670,NA,"KIRKWOOD","AV",1,"01",2018,"37.73909945","-122.39115942176599"
"1670 PINE ST , San Francisco, CA, USA",163889,"20/10/2014","647","11",1670,NA,"PINE","ST",262,"10",2014,"37.78934885714286","-122.42329057142857"
"1671 CHURCH ST , San Francisco, CA, USA",177482,"27/09/2012","6618","23",1671,NA,"CHURCH","ST",1,"09",2012,"37.744117","-122.426394"
"1673 CHURCH ST , San Francisco, CA, USA",177483,"27/09/2012","6618","23",1673,NA,"CHURCH","ST",1,"09",2012,"37.7440986","-122.4265762"
"1674 FILBERT ST , San Francisco, CA, USA",350820,"16/12/2015","521","13",1674,NA,"FILBERT","ST",1,"12",2015,"37.799310199999994","-122.42707094345619"
"1674 FILBERT ST , San Francisco, CA, USA",375453,"05/02/2016","521","13",1674,NA,"FILBERT","ST",1,"02",2016,"37.799310199999994","-122.42707094345619"
"1675 11TH AV , San Francisco, CA, USA",219434,"01/02/2007","1932","13",1675,NA,"11TH","AV",1,"02",2007,"37.7569603","-122.4681627"
"168 HYDE ST , San Francisco, CA, USA",219587,"26/02/2007","345","012A",168,NA,"HYDE","ST",31,"02",2007,"37.78239365","-122.41547454770529"
"168 LANGTON ST , San Francisco, CA, USA",124464,"01/05/2012","3755","110",168,NA,"LANGTON","ST",1,"05",2012,"37.775388","-122.407483"
"168 LANGTON ST , San Francisco, CA, USA",111565,"15/03/2012","3755","110",168,NA,"LANGTON","ST",1,"03",2012,"37.775388","-122.407483"
"168 LANGTON ST , San Francisco, CA, USA",32689,"30/12/2011","3755","110",168,NA,"LANGTON","ST",1,"12",2011,"37.775388","-122.407483"
"168 PARK ST , San Francisco, CA, USA",422442,"16/07/2018","5720","51",168,NA,"PARK","ST",1,"07",2018,"37.736358","-122.421824"
"168 SPROULE LN , San Francisco, CA, USA",328470,"20/04/2018","222","161",168,NA,"SPROULE","LN",2,"04",2018,"37.79322130612245","-122.41194220408163"
"168 SPROULE LN , San Francisco, CA, USA",432881,"16/06/2016","222","161",168,NA,"SPROULE","LN",2,"06",2016,"37.79322130612245","-122.41194220408163"
"1681 FULTON ST , San Francisco, CA, USA",389154,"15/01/2015","1185","26",1681,NA,"FULTON","ST",2,"01",2015,"37.77581285","-122.44438464820465"
"1681 FULTON ST , San Francisco, CA, USA",27933,"05/08/2014","1185","26",1681,NA,"FULTON","ST",2,"08",2014,"37.77581285","-122.44438464820465"
"1681 FULTON ST , San Francisco, CA, USA",389555,"12/01/2015","1185","26",1681,NA,"FULTON","ST",2,"01",2015,"37.77581285","-122.44438464820465"
"1681 FULTON ST , San Francisco, CA, USA",28776,"06/08/2014","1185","26",1681,NA,"FULTON","ST",2,"08",2014,"37.77581285","-122.44438464820465"
"1681 FULTON ST , San Francisco, CA, USA",465610,"01/05/2015","1185","26",1681,NA,"FULTON","ST",2,"05",2015,"37.77581285","-122.44438464820465"
"1682 A KIRKWOOD AV , San Francisco, CA, USA",422525,"27/07/2018","5279","24",1682,"A","KIRKWOOD","AV",1,"07",2018,"37.738685181818184","-122.3906954949495"
"1688 42ND AV , San Francisco, CA, USA",326741,"26/04/2018","1902","6",1688,NA,"42ND","AV",1,"04",2018,"37.75527","-122.500979"
"169 SUMMIT WY , San Francisco, CA, USA",428195,"05/06/2015","7331","234",169,NA,"SUMMIT","WY",2,"06",2015,"37.7153929317009","-122.47655695427567"
"169 SUMMIT WY , San Francisco, CA, USA",486811,"24/11/2015","7331","234",169,NA,"SUMMIT","WY",2,"11",2015,"37.7153929317009","-122.47655695427567"
"169 SUMMIT WY , San Francisco, CA, USA",520618,"02/09/2015","7331","234",169,NA,"SUMMIT","WY",2,"09",2015,"37.7153929317009","-122.47655695427567"
"1690 42ND AV , San Francisco, CA, USA",326742,"26/04/2018","1902","6",1690,NA,"42ND","AV",1,"04",2018,"37.755269","-122.500979"
"1698 A 27TH AV , San Francisco, CA, USA",326639,"13/04/2018","1917","15",1698,"A","27TH","AV",1,"04",2018,"37.755858","-122.485081"
"17 OTTAWA AV , San Francisco, CA, USA",506235,"27/10/2016","7044A","18",17,NA,"OTTAWA","AV",1,"10",2016,"37.713841849999994","-122.44431720809095"
"17 TEMPLE ST , San Francisco, CA, USA",515973,"18/10/2018","2646","31",17,NA,"TEMPLE","ST",1,"10",2018,"37.7623782","-122.4430313"
"17 TEMPLE ST , San Francisco, CA, USA",327771,"09/04/2018","2646","31",17,NA,"TEMPLE","ST",1,"04",2018,"37.7623782","-122.4430313"
"17 TEMPLE ST , San Francisco, CA, USA",462642,"28/03/2018","2646","31",17,NA,"TEMPLE","ST",1,"03",2018,"37.7623782","-122.4430313"
"17 TEMPLE ST , San Francisco, CA, USA",516782,"01/10/2018","2646","31",17,NA,"TEMPLE","ST",1,"10",2018,"37.7623782","-122.4430313"
"170 CLARA ST , San Francisco, CA, USA",348443,"29/08/2018","3752","54",170,NA,"CLARA","ST",1,"08",2018,"37.780115","-122.401827"
"170 CLARA ST , San Francisco, CA, USA",286679,"10/11/2009","3752","54",170,NA,"CLARA","ST",1,"11",2009,"37.780115","-122.401827"
"170 CLARA ST , San Francisco, CA, USA",213861,"07/12/2009","3752","54",170,NA,"CLARA","ST",1,"12",2009,"37.780115","-122.401827"
"170 GRAYSTONE TERR , San Francisco, CA, USA",166216,"27/10/2014","2719B","9",170,NA,"GRAYSTONE","TR",1,"10",2014,"37.7572031","-122.4457705"
"170 GRAYSTONE TERR , San Francisco, CA, USA",126062,"29/05/2012","2719B","9",170,NA,"GRAYSTONE","TR",1,"05",2012,"37.7572031","-122.4457705"
"170 GRAYSTONE TERR , San Francisco, CA, USA",110499,"28/03/2012","2719B","9",170,NA,"GRAYSTONE","TR",1,"03",2012,"37.7572031","-122.4457705"
"170 GRAYSTONE TERR , San Francisco, CA, USA",186886,"23/09/2014","2719B","9",170,NA,"GRAYSTONE","TR",1,"09",2014,"37.7572031","-122.4457705"
"1701 LA SALLE AV , San Francisco, CA, USA",345934,"14/08/2018","5297","1",1701,NA,"LA SALLE","AV",1,"08",2018,"37.737458950000004","-122.39080881438984"
"1706 GROVE ST , San Francisco, CA, USA",321758,"12/04/2017","1186","8",1706,NA,"GROVE","ST",1,"04",2017,"37.7751867","-122.44485920342714"
"1706 GROVE ST , San Francisco, CA, USA",497495,"05/11/2018","1186","8",1706,NA,"GROVE","ST",1,"11",2018,"37.7751867","-122.44485920342714"
"1706 GROVE ST , San Francisco, CA, USA",518120,"23/10/2018","1186","8",1706,NA,"GROVE","ST",1,"10",2018,"37.7751867","-122.44485920342714"
"171 SUMMIT WY , San Francisco, CA, USA",429458,"30/06/2015","7331","236",171,NA,"SUMMIT","WY",2,"06",2015,"37.715395596548504","-122.47658673547335"
"171 SUMMIT WY , San Francisco, CA, USA",395538,"27/01/2016","7331","236",171,NA,"SUMMIT","WY",2,"01",2016,"37.715395596548504","-122.47658673547335"
"1711 MCKINNON AV , San Francisco, CA, USA",423140,"20/07/2018","5305","42",1711,NA,"MCKINNON","AV",1,"07",2018,"37.736955949999995","-122.39168210684932"
"1715 26TH AV , San Francisco, CA, USA",403210,"30/01/2018","2023","4",1715,NA,"26TH","AV",1,"01",2018,"37.755425349999996","-122.48435176468452"
"1717 MASON ST , San Francisco, CA, USA",422624,"11/07/2018","119","7",1717,NA,"MASON","ST",1,"07",2018,"37.799396200000004","-122.41263678564044"
"1719 17TH AV , San Francisco, CA, USA",364918,"10/12/2018","2032","2",1719,NA,"17TH","AV",1,"12",2018,"37.755771","-122.474764"
"1719 9TH AV , San Francisco, CA, USA",195034,"21/04/2009","2040","4",1719,NA,"9TH","AV",1,"04",2009,"37.7561322","-122.465928"
"1719 PALOU AV , San Francisco, CA, USA",2043,"12/04/2012","5328","53",1719,NA,"PALOU","AV",1,"04",2012,"37.735067","-122.393364"
"172 CLARA ST , San Francisco, CA, USA",286680,"10/11/2009","3752","54",172,NA,"CLARA","ST",1,"11",2009,"37.780115","-122.401827"
"172 HAIGHT ST , San Francisco, CA, USA",511808,"04/10/2017","852","8",172,NA,"HAIGHT","ST",2,"10",2017,"37.77299825","-122.42503326509069"
"172 HAIGHT ST , San Francisco, CA, USA",322768,"12/04/2017","852","8",172,NA,"HAIGHT","ST",2,"04",2017,"37.77299825","-122.42503326509069"
"172 HAIGHT ST , San Francisco, CA, USA",355795,"08/12/2016","852","8",172,NA,"HAIGHT","ST",2,"12",2016,"37.77299825","-122.42503326509069"
"172 PARNASSUS AV , San Francisco, CA, USA",361898,"21/12/2017","1273","11",172,NA,"PARNASSUS","AV",1,"12",2017,"37.7648152","-122.45193714511278"
"172 PARNASSUS AV , San Francisco, CA, USA",436987,"13/06/2017","1273","11",172,NA,"PARNASSUS","AV",1,"06",2017,"37.7648152","-122.45193714511278"
"172 PARNASSUS AV , San Francisco, CA, USA",360741,"01/12/2017","1273","11",172,NA,"PARNASSUS","AV",1,"12",2017,"37.7648152","-122.45193714511278"
"1720 LARKIN ST , San Francisco, CA, USA",442367,"19/06/2018","186","13",1720,NA,"LARKIN","ST",1,"06",2018,"37.793892","-122.4193"
"1721 17TH AV , San Francisco, CA, USA",364919,"10/12/2018","2032","2",1721,NA,"17TH","AV",1,"12",2018,"37.755769","-122.474766"
"1721 CHURCH ST , San Francisco, CA, USA",51617,"04/02/2013","6633","20",1721,NA,"CHURCH","ST",1,"02",2013,"37.7433793","-122.4265208"
"1723 A 31ST AV , San Francisco, CA, USA",491837,"09/11/2017","2018","001B",1723,"A","31ST","AV",1,"11",2017,"37.75504932653061","-122.48952773469388"
"1724 LARKIN ST , San Francisco, CA, USA",442368,"19/06/2018","186","13",1724,NA,"LARKIN","ST",1,"06",2018,"37.793892","-122.4193"
"1726 A CABRILLO ST , San Francisco, CA, USA",345855,"06/08/2018","1626","12",1726,"A","CABRILLO","ST",1,"08",2018,"37.775001","-122.477382"
"1726 A CABRILLO ST , San Francisco, CA, USA",497154,"21/11/2018","1626","12",1726,"A","CABRILLO","ST",1,"11",2018,"37.775001","-122.477382"
"1728 JONES ST , San Francisco, CA, USA",356693,"20/12/2016","150","11",1728,NA,"JONES","ST",1,"12",2016,"37.79716213333334","-122.41516073333334"
"1728 ORTEGA ST , San Francisco, CA, USA",319242,"27/04/2016","2061","24",1728,NA,"ORTEGA","ST",1,"04",2016,"37.752312700000004","-122.48235500684886"
"1728 ORTEGA ST , San Francisco, CA, USA",520654,"08/09/2015","2061","24",1728,NA,"ORTEGA","ST",1,"09",2015,"37.752312700000004","-122.48235500684886"
"1729 STOCKTON ST , San Francisco, CA, USA",270433,NA,"89","7",1729,NA,"STOCKTON","ST",2,NA,NA,"37.801766","-122.409765"
"1729 STOCKTON ST , San Francisco, CA, USA",94689,"13/06/2011","89","7",1729,NA,"STOCKTON","ST",2,"06",2011,"37.801766","-122.409765"
"173 SUMMIT WY , San Francisco, CA, USA",395537,"27/01/2016","7331","235",173,NA,"SUMMIT","WY",2,"01",2016,"37.71539826139611","-122.47661651667103"
"173 SUMMIT WY , San Francisco, CA, USA",429457,"30/06/2015","7331","235",173,NA,"SUMMIT","WY",2,"06",2015,"37.71539826139611","-122.47661651667103"
"1730 12TH AV , San Francisco, CA, USA",460982,"20/03/2018","2038A","26",1730,NA,"12TH","AV",1,"03",2018,"37.75583905","-122.46873349099397"
"1730 JONES ST , San Francisco, CA, USA",356692,"20/12/2016","150","011A",1730,NA,"JONES","ST",1,"12",2016,"37.797178","-122.415164"
"1730 JONES ST , San Francisco, CA, USA",530590,"15/09/2017","150","011A",1730,NA,"JONES","ST",1,"09",2017,"37.797178","-122.415164"
"1731 LAKE ST , San Francisco, CA, USA",340970,"08/08/2017","1378","32",1731,NA,"LAKE","ST",1,"08",2017,"37.785811","-122.478254"
"1731 LAWTON ST , San Francisco, CA, USA",42932,"10/12/2014","1920","51",1731,NA,"LAWTON","ST",1,"12",2014,"37.7575578","-122.48160255661051"
"1731 LAWTON ST , San Francisco, CA, USA",390333,"20/01/2015","1920","51",1731,NA,"LAWTON","ST",1,"01",2015,"37.7575578","-122.48160255661051"
"1731 POWELL ST , San Francisco, CA, USA",437993,"08/06/2017","101","4",1731,NA,"POWELL","ST",18,"06",2017,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",337605,"12/08/2016","101","4",1731,NA,"POWELL","ST",19,"08",2016,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",457969,"22/03/2017","101","4",1731,NA,"POWELL","ST",19,"03",2017,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",342014,"10/08/2017","101","4",1731,NA,"POWELL","ST",18,"08",2017,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",526009,"02/09/2016","101","4",1731,NA,"POWELL","ST",19,"09",2016,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",461581,"01/03/2018","101","4",1731,NA,"POWELL","ST",16,"03",2018,"37.800683","-122.411288"
"1731 POWELL ST , San Francisco, CA, USA",371536,"24/02/2015","101","4",1731,NA,"POWELL","ST",18,"02",2015,"37.800683","-122.411288"
"1738 18TH AV , San Francisco, CA, USA",365064,"07/12/2018","2032","21",1738,NA,"18TH","AV",1,"12",2018,"37.755409","-122.475155"
"1738 FILBERT ST , San Francisco, CA, USA",432334,"06/06/2016","520","8",1738,NA,"FILBERT","ST",1,"06",2016,"37.79907760465117","-122.4280315116279"
"1741 POWELL ST , San Francisco, CA, USA",371537,"24/02/2015","101","4",1741,NA,"POWELL","ST",18,"02",2015,"37.800683","-122.411288"
"1742 NORTH POINT ST , San Francisco, CA, USA",404249,"09/01/2018","0436E","13",1742,NA,"NORTH POINT","ST",1,"01",2018,"37.804005","-122.436002"
"1742 NORTH POINT ST , San Francisco, CA, USA",360129,"21/12/2017","0436E","13",1742,NA,"NORTH POINT","ST",1,"12",2017,"37.804005","-122.436002"
"1743 GOLDEN GATE AV , San Francisco, CA, USA",460783,"16/03/2018","1156","28",1743,NA,"GOLDEN GATE","AV",2,"03",2018,"37.778345","-122.439289"
"1745 A REVERE AV , San Francisco, CA, USA",496647,"08/11/2018","5343","36",1745,"A","REVERE","AV",1,"11",2018,"37.732994","-122.39304"
"1749 DOLORES ST , San Francisco, CA, USA",427323,"15/06/2015","6659","6",1749,NA,"DOLORES","ST",1,"06",2015,"37.7412775","-122.4243295"
"1749 DOLORES ST , San Francisco, CA, USA",370343,"10/02/2015","6659","6",1749,NA,"DOLORES","ST",1,"02",2015,"37.7412775","-122.4243295"
"175 MAYNARD ST , San Francisco, CA, USA",393736,"22/01/2016","5891","004A",175,NA,"MAYNARD","ST",1,"01",2016,"37.72954345","-122.42664495179429"
"175 SUMMIT WY , San Francisco, CA, USA",395539,"27/01/2016","7331","237",175,NA,"SUMMIT","WY",2,"01",2016,"37.71540092624372","-122.4766462978687"
"1750 GOLDEN GATE AV , San Francisco, CA, USA",516341,"22/10/2018","1153","8",1750,NA,"GOLDEN GATE","AV",2,"10",2018,"37.778842499999996","-122.43951618629221"
"1750 GOLDEN GATE AV , San Francisco, CA, USA",489540,"16/11/2016","1153","8",1750,NA,"GOLDEN GATE","AV",2,"11",2016,"37.778842499999996","-122.43951618629221"
"1751 CARROLL AV , San Francisco, CA, USA",376288,"22/02/2016","5431A","42",1751,NA,"CARROLL","AV",121,"02",2016,"37.72613479591837","-122.39558334693878"
"1752 QUESADA AV , San Francisco, CA, USA",389050,"12/01/2015","5327","19",1752,NA,"QUESADA","AV",1,"01",2015,"37.73409435","-122.39230630258007"
