"","nhood","city","county","price","beds","baths","sqft","room_in_apt","address","lat","lon","d"
"182024","SOMA / south beach","san francisco","san francisco",3795,1,1,713,0,NA,NA,NA,2015-03-22
"182025","SOMA / south beach","san francisco","san francisco",3990,1,NA,1011,0,NA,NA,NA,2015-03-22
"182026","SOMA / south beach","san francisco","san francisco",3780,1,NA,715,0,NA,NA,NA,2015-12-18
"182028","SOMA / south beach","san francisco","san francisco",2800,1,NA,800,0,NA,NA,NA,2018-06-14
"182033","SOMA / south beach","san francisco","san francisco",3995,2,NA,1020,0,NA,NA,NA,2012-05-04
"182034","SOMA / south beach","san francisco","san francisco",4655,2,NA,1312,0,NA,NA,NA,2012-01-21
"182037","SOMA / south beach","san francisco","san francisco",3595,2,NA,1200,0,NA,NA,NA,2011-11-20
"182038","SOMA / south beach","san francisco","san francisco",3795,2,NA,1800,0,NA,NA,NA,2011-11-20
"182039","SOMA / south beach","san francisco","san francisco",2500,0,NA,650,0,NA,NA,NA,2018-06-26
"182040","SOMA / south beach","san francisco","san francisco",4340,0,NA,1120,0,NA,37.77243,-122.397,2015-03-09
"182042","SOMA / south beach","san francisco","san francisco",3800,2,NA,1350,0,NA,NA,NA,2012-06-08
"182049","SOMA / south beach","san francisco","san francisco",3592,1,NA,564,0,NA,NA,NA,2015-10-15
"182050","SOMA / south beach","san francisco","san francisco",3207,1,NA,860,0,NA,37.77317,NA,2013-12-30
"182051","SOMA / south beach","san francisco","san francisco",3100,1,NA,5000,0,NA,NA,NA,2012-04-20
"182053","SOMA / south beach","san francisco","san francisco",4200,1,2,1010,0,NA,NA,NA,2016-06-09
"182054","SOMA / south beach","san francisco","san francisco",2995,1,1,530,0,NA,NA,NA,2016-05-27
"182055","SOMA / south beach","san francisco","san francisco",3850,1,1.5,830,0,NA,NA,NA,2016-05-27
"182058","SOMA / south beach","san francisco","san francisco",3390,0,NA,601,0,NA,NA,NA,2016-08-27
"182059","SOMA / south beach","san francisco","san francisco",3600,1,1,714,0,NA,NA,NA,2016-10-09
"182060","SOMA / south beach","san francisco","san francisco",3650,1,NA,950,0,NA,NA,NA,2016-10-09
"182061","SOMA / south beach","san francisco","san francisco",2385,NA,NA,231,0,NA,NA,NA,2016-02-23
"182062","SOMA / south beach","san francisco","san francisco",3069,NA,NA,529,0,NA,NA,NA,2016-02-23
"182064","SOMA / south beach","san francisco","san francisco",4500,1,NA,690,0,NA,NA,NA,2017-11-29
"182067","SOMA / south beach","san francisco","san francisco",4195,2,NA,1047,0,NA,NA,NA,2013-12-31
"182071","SOMA / south beach","san francisco","san francisco",3350,1,NA,710,0,NA,37.78607,NA,2013-05-18
"182075","SOMA / south beach","san francisco","san francisco",3750,2,NA,825,0,NA,NA,NA,2016-04-13
"182076","SOMA / south beach","san francisco","san francisco",4995,2,NA,1102,0,"1262",37.78713,-122.3907,2014-01-02
"182077","SOMA / south beach","san francisco","san francisco",5095,1,NA,859,0,NA,NA,NA,2015-11-05
"182079","SOMA / south beach","san francisco","san francisco",12000,3,3,1900,0,NA,NA,NA,2015-03-31
"182080","SOMA / south beach","san francisco","san francisco",2450,1,NA,378,0,NA,NA,NA,2015-12-11
"182081","SOMA / south beach","san francisco","san francisco",4950,2,2,1386,0,NA,NA,NA,2016-01-25
"182084","SOMA / south beach","san francisco","san francisco",2716,1,NA,725,0,NA,NA,NA,2011-12-20
"182085","SOMA / south beach","san francisco","san francisco",5250,2,2.5,1500,0,NA,NA,NA,2011-12-20
"182086","SOMA / south beach","san francisco","san francisco",2200,NA,NA,440,0,NA,NA,NA,2012-02-29
"182087","SOMA / south beach","san francisco","san francisco",3223,1,NA,740,0,NA,NA,NA,2012-02-29
"182089","SOMA / south beach","san francisco","san francisco",3635,1,NA,620,0,NA,NA,NA,2012-02-29
"182091","SOMA / south beach","san francisco","san francisco",4280,1,NA,730,0,NA,NA,NA,2016-05-05
"182092","SOMA / south beach","san francisco","san francisco",4500,2,NA,1600,0,NA,NA,NA,2016-09-03
"182093","SOMA / south beach","san francisco","san francisco",3500,1,NA,1200,0,NA,NA,NA,2011-11-14
"182095","SOMA / south beach","san francisco","san francisco",3717,1,NA,725,0,NA,NA,NA,2015-06-02
"182096","SOMA / south beach","san francisco","san francisco",4223,1,NA,1102,0,NA,NA,NA,2016-03-01
"182097","SOMA / south beach","san francisco","san francisco",4835,2,NA,1144,0,NA,NA,NA,2016-03-01
"182099","SOMA / south beach","san francisco","san francisco",4948,2,2,1224,0,NA,37.78869,NA,2013-12-27
"182101","SOMA / south beach","san francisco","san francisco",2300,1,NA,433,0,NA,37.78607,NA,2013-12-19
"182103","SOMA / south beach","san francisco","san francisco",4505,2,NA,1044,0,NA,NA,NA,2016-01-01
"182106","SOMA / south beach","san francisco","san francisco",7795,3,2.5,1814,0,NA,NA,NA,2018-01-11
"182107","SOMA / south beach","san francisco","san francisco",2800,2,NA,800,0,NA,NA,NA,2012-02-05
"182108","SOMA / south beach","san francisco","san francisco",3245,2,NA,1025,0,NA,NA,NA,2012-02-05
"182109","SOMA / south beach","san francisco","san francisco",3100,1,NA,960,0,NA,NA,NA,2011-12-30
"182110","SOMA / south beach","san francisco","san francisco",3950,1,1,631,0,NA,NA,NA,2015-03-22
"182111","SOMA / south beach","san francisco","san francisco",4000,1,NA,580,0,NA,NA,NA,2018-04-05
"182113","SOMA / south beach","san francisco","san francisco",2936,1,1,874,0,NA,NA,NA,2012-06-08
"182114","SOMA / south beach","san francisco","san francisco",4800,2,2,1100,0,NA,NA,NA,2012-06-08
"182117","SOMA / south beach","san francisco","san francisco",3400,1,NA,1200,0,NA,NA,NA,2011-11-15
"182120","SOMA / south beach","san francisco","san francisco",3167,1,NA,689,0,NA,NA,NA,2015-06-09
"182121","SOMA / south beach","san francisco","san francisco",4995,2,NA,1449,0,NA,NA,NA,2011-09-23
"182122","SOMA / south beach","san francisco","san francisco",4070,1,NA,756,0,NA,NA,NA,2015-12-04
"182123","SOMA / south beach","san francisco","san francisco",4535,1,NA,709,0,NA,NA,NA,2016-09-10
"182124","SOMA / south beach","san francisco","san francisco",5300,2,NA,1093,0,NA,NA,NA,2016-09-10
"182125","SOMA / south beach","san francisco","san francisco",6900,2,NA,1300,0,NA,NA,NA,2016-09-10
"182126","SOMA / south beach","san francisco","san francisco",10500,3,NA,1800,0,NA,NA,NA,2016-09-10
"182127","SOMA / south beach","san francisco","san francisco",3799,1,1.5,911,0,NA,NA,NA,2016-03-08
"182130","SOMA / south beach","san francisco","san francisco",5295,2,NA,1325,0,NA,NA,NA,2016-03-08
"182134","SOMA / south beach","san francisco","san francisco",5250,1,NA,1100,0,"2289",37.78907,-122.3915,2015-10-15
"182135","SOMA / south beach","san francisco","san francisco",4300,2,NA,1120,0,NA,NA,NA,2012-04-20
"182138","SOMA / south beach","san francisco","san francisco",1000,2,NA,1180,0,NA,NA,NA,2012-01-05
"182140","SOMA / south beach","san francisco","san francisco",3200,2,NA,797,0,NA,NA,NA,2014-09-14
"182141","SOMA / south beach","san francisco","san francisco",3385,1,NA,652,0,NA,NA,NA,2011-11-24
"182142","SOMA / south beach","san francisco","san francisco",7500,3,3,2416,0,NA,NA,NA,2016-10-09
"182143","SOMA / south beach","san francisco","san francisco",3692,1,1.5,911,0,NA,NA,NA,2015-12-22
"182147","SOMA / south beach","san francisco","san francisco",3495,1,NA,1400,0,NA,NA,NA,2015-12-25
"182149","SOMA / south beach","san francisco","san francisco",3500,1,NA,736,0,NA,NA,NA,2015-11-05
"182150","SOMA / south beach","san francisco","san francisco",4370,1,NA,729,0,NA,NA,NA,2015-11-05
"182151","SOMA / south beach","san francisco","san francisco",5200,2,NA,1239,0,NA,NA,NA,2014-01-02
"182154","SOMA / south beach","san francisco","san francisco",3585,1,NA,714,0,NA,NA,NA,2016-05-05
"182156","SOMA / south beach","san francisco","san francisco",4280,1,NA,697,0,NA,NA,NA,2016-05-05
"182159","SOMA / south beach","san francisco","san francisco",3123,1,NA,858,0,NA,37.78622,NA,2013-12-27
"182160","SOMA / south beach","san francisco","san francisco",3234,1,NA,858,0,NA,NA,NA,2013-12-19
"182163","SOMA / south beach","san francisco","san francisco",3307,1,NA,647,0,NA,NA,NA,2014-09-07
"182164","SOMA / south beach","san francisco","san francisco",5400,2,2,1497,0,NA,37.78323,NA,2013-09-12
"182165","SOMA / south beach","san francisco","san francisco",2550,1,NA,415,0,NA,NA,NA,2016-06-02
"182167","SOMA / south beach","san francisco","san francisco",4079,2,2,1080,0,NA,NA,NA,2012-06-23
"182168","SOMA / south beach","san francisco","san francisco",4600,2,2,1300,0,NA,NA,NA,2012-06-23
"182169","SOMA / south beach","san francisco","san francisco",3715,1,NA,627,0,NA,NA,NA,2015-12-18
"182170","SOMA / south beach","san francisco","san francisco",4395,1,NA,1025,0,NA,NA,NA,2015-12-18
"182171","SOMA / south beach","san francisco","san francisco",3495,1,NA,670,0,NA,NA,NA,2015-11-13
"182174","SOMA / south beach","san francisco","san francisco",3750,1,NA,661,0,NA,NA,NA,2015-06-23
"182175","SOMA / south beach","san francisco","san francisco",3343,NA,NA,545,0,NA,NA,NA,2015-06-23
"182178","SOMA / south beach","san francisco","san francisco",2360,0,NA,233,0,"1688",37.77634,-122.3975,2015-01-20
"182179","SOMA / south beach","san francisco","san francisco",1950,0,NA,275,0,NA,37.78018,NA,2013-12-29
"182180","SOMA / south beach","san francisco","san francisco",4700,1,1,1253,0,NA,NA,NA,2015-01-20
"182181","SOMA / south beach","san francisco","san francisco",4948,2,NA,1224,0,NA,37.78869,NA,2013-12-21
"182184","SOMA / south beach","san francisco","san francisco",5000,1,NA,1022,0,NA,NA,NA,2016-09-24
"182188","SOMA / south beach","san francisco","san francisco",1950,0,NA,275,0,NA,37.78018,NA,2013-12-22
"182189","SOMA / south beach","san francisco","san francisco",2610,1,NA,746,0,NA,NA,NA,2011-12-25
"182191","SOMA / south beach","san francisco","san francisco",2750,1,NA,694,0,NA,NA,NA,2016-08-09
"182192","SOMA / south beach","san francisco","san francisco",10000,2,NA,1664,0,NA,NA,NA,2016-08-09
"182194","SOMA / south beach","san francisco","san francisco",3695,1,NA,670,0,NA,NA,NA,2016-05-27
"182195","SOMA / south beach","san francisco","san francisco",3161,1,NA,782,0,NA,NA,NA,2011-11-18
"182196","SOMA / south beach","san francisco","san francisco",3990,2,1,1163,0,NA,NA,NA,2011-11-18
"182197","SOMA / south beach","san francisco","san francisco",3100,1,1,694,0,NA,37.78081,NA,2013-12-24
"182203","SOMA / south beach","san francisco","san francisco",3000,1,NA,634,0,NA,NA,NA,2015-11-20
"182205","SOMA / south beach","san francisco","san francisco",3300,1,NA,830,0,NA,NA,NA,2015-11-20
"182209","SOMA / south beach","san francisco","san francisco",1325,2,2,1121,1,NA,37.78758,-122.3913,2015-12-25
"182210","SOMA / south beach","san francisco","san francisco",270,NA,NA,1000,0,NA,37.7813,NA,2013-12-25
"182211","SOMA / south beach","san francisco","san francisco",3078,NA,NA,561,0,NA,NA,NA,2015-01-27
"182213","SOMA / south beach","san francisco","san francisco",3000,1,NA,732,0,NA,NA,NA,2012-06-15
"182217","SOMA / south beach","san francisco","san francisco",3600,1,NA,955,0,NA,NA,NA,2012-03-18
"182218","SOMA / south beach","san francisco","san francisco",3040,2,2,1053,0,NA,NA,NA,2012-02-26
"182221","SOMA / south beach","san francisco","san francisco",2577,0,NA,530,0,NA,NA,NA,2011-12-29
"182223","SOMA / south beach","san francisco","san francisco",4280,1,NA,1500,0,NA,NA,NA,2012-04-27
"182224","SOMA / south beach","san francisco","san francisco",2950,1,NA,808,0,NA,NA,NA,2012-01-30
"182226","SOMA / south beach","san francisco","san francisco",3265,0,NA,492,0,NA,NA,NA,2016-05-05
"182228","SOMA / south beach","san francisco","san francisco",3400,1,1,880,0,NA,NA,NA,2016-05-05
"182230","SOMA / south beach","san francisco","san francisco",4199,2,NA,1200,0,"1101",37.78657,-122.3936,2013-01-22
"182234","SOMA / south beach","san francisco","san francisco",3025,0,NA,507,0,NA,NA,NA,2016-03-01
"182235","SOMA / south beach","san francisco","san francisco",4200,1,NA,1060,0,NA,NA,NA,2016-03-01
"182236","SOMA / south beach","san francisco","san francisco",13500,2,2,1639,0,NA,NA,NA,2016-03-01
"182237","SOMA / south beach","san francisco","san francisco",3695,1,NA,795,0,NA,NA,NA,2015-11-27
"182238","SOMA / south beach","san francisco","san francisco",3721,1,NA,644,0,NA,NA,NA,2016-01-01
"182239","SOMA / south beach","san francisco","san francisco",2700,2,NA,1300,0,NA,NA,NA,2016-04-06
"182240","SOMA / south beach","san francisco","san francisco",12000,3,2,1677,0,NA,NA,NA,2016-04-06
"182242","SOMA / south beach","san francisco","san francisco",3095,1,NA,719,0,NA,NA,NA,2015-03-22
"182244","SOMA / south beach","san francisco","san francisco",3850,1,NA,772,0,NA,NA,NA,2015-03-22
"182245","SOMA / south beach","san francisco","san francisco",5975,2,NA,1752,0,NA,NA,NA,2011-12-30
"182246","SOMA / south beach","san francisco","san francisco",4490,1,2,1000,0,NA,NA,NA,2015-03-22
"182247","SOMA / south beach","san francisco","san francisco",3500,1,NA,500,0,NA,NA,NA,2015-04-07
"182248","SOMA / south beach","san francisco","san francisco",5750,3,NA,1200,0,NA,NA,NA,2017-11-01
"182249","SOMA / south beach","san francisco","san francisco",5950,3,2,1150,0,NA,NA,NA,2017-11-01
"182252","SOMA / south beach","san francisco","san francisco",3340,1,NA,951,0,NA,NA,NA,2011-11-20
"182254","SOMA / south beach","san francisco","san francisco",3695,2,NA,1350,0,NA,NA,NA,2011-11-20
"182255","SOMA / south beach","san francisco","san francisco",3353,0,NA,533,0,NA,NA,NA,2015-03-09
"182256","SOMA / south beach","san francisco","san francisco",3795,1,1,713,0,"1863",37.78685,-122.3939,2015-03-09
"182257","SOMA / south beach","san francisco","san francisco",2499,0,NA,346,0,NA,NA,NA,2018-06-26
"182259","SOMA / south beach","san francisco","san francisco",2785,1,1,564,0,NA,37.78379,NA,2013-12-29
"182262","SOMA / south beach","san francisco","san francisco",3780,1,NA,715,0,NA,NA,NA,2015-12-04
"182263","SOMA / south beach","san francisco","san francisco",5000,2,NA,1449,0,NA,NA,NA,2011-09-23
"182264","SOMA / south beach","san francisco","san francisco",2750,1,NA,460,0,NA,37.77936,NA,2013-12-22
"182265","SOMA / south beach","san francisco","san francisco",2794,NA,NA,519,0,NA,37.77401,NA,2013-12-22
"182267","SOMA / south beach","san francisco","san francisco",3975,2,NA,1090,0,NA,NA,NA,2011-12-11
"182271","SOMA / south beach","san francisco","san francisco",3295,2,NA,1015,0,NA,NA,NA,2015-10-15
"182273","SOMA / south beach","san francisco","san francisco",3750,1,NA,1100,0,NA,NA,NA,2012-04-20
"182275","SOMA / south beach","san francisco","san francisco",6395,2,NA,1179,0,NA,NA,NA,2014-08-17
"182277","SOMA / south beach","san francisco","san francisco",6855,2,NA,1185,0,NA,NA,NA,2018-02-20
"182278","SOMA / south beach","san francisco","san francisco",3650,1,1,801,0,NA,NA,NA,2012-02-02
"182279","SOMA / south beach","san francisco","san francisco",6800,3,NA,1400,0,NA,NA,NA,2015-05-26
"182282","SOMA / south beach","san francisco","san francisco",4699,2,2,1286,0,NA,37.78869,NA,2013-12-24
"182283","SOMA / south beach","san francisco","san francisco",3900,1,NA,900,0,NA,NA,NA,2016-10-09
"182286","SOMA / south beach","san francisco","san francisco",3565,1,NA,787,0,NA,NA,NA,2017-09-07
"182287","SOMA / south beach","san francisco","san francisco",3200,0,NA,535,0,NA,NA,NA,2017-11-29
"182293","SOMA / south beach","san francisco","san francisco",4100,1,NA,931,0,NA,NA,NA,2017-12-06
"182294","SOMA / south beach","san francisco","san francisco",3300,0,NA,548,0,NA,NA,NA,2016-04-13
"182296","SOMA / south beach","san francisco","san francisco",4400,2,2,1200,0,NA,NA,NA,2016-04-13
"182297","SOMA / south beach","san francisco","san francisco",2597,0,NA,375,0,NA,NA,NA,2015-11-05
"182299","SOMA / south beach","san francisco","san francisco",2500,0,NA,450,0,"1375",37.7864,-122.3892,2014-01-02
"182301","SOMA / south beach","san francisco","san francisco",3407,1,NA,645,0,NA,NA,NA,2015-12-11
"182303","SOMA / south beach","san francisco","san francisco",3747,1,NA,874,0,NA,NA,NA,2015-12-11
"182304","SOMA / south beach","san francisco","san francisco",7999,2,2,1382,0,NA,NA,NA,2018-03-08
"182308","SOMA / south beach","san francisco","san francisco",3800,1,1,605,0,NA,37.78593,NA,2013-12-26
"182309","SOMA / south beach","san francisco","san francisco",3850,2,NA,1300,0,NA,NA,NA,2013-12-26
"182310","SOMA / south beach","san francisco","san francisco",2735,0,NA,375,0,NA,NA,NA,2015-10-22
"182313","SOMA / south beach","san francisco","san francisco",2999,NA,NA,453,0,NA,NA,NA,2016-05-05
"182314","SOMA / south beach","san francisco","san francisco",4498,2,NA,1095,0,NA,NA,NA,2016-03-16
"182315","SOMA / south beach","san francisco","san francisco",5100,2,NA,1400,0,NA,NA,NA,2016-05-05
"182316","SOMA / south beach","san francisco","san francisco",1250,1,NA,700,1,NA,NA,NA,2016-05-29
"182317","SOMA / south beach","san francisco","san francisco",3995,1,NA,881,0,"1361",37.78274,-122.4079,2013-01-22
"182318","SOMA / south beach","san francisco","san francisco",4599,2,2,1199,0,"970",37.77403,-122.3956,2014-02-09
"182320","SOMA / south beach","san francisco","san francisco",3909,1,NA,880,0,NA,NA,NA,2016-03-01
"182321","SOMA / south beach","san francisco","san francisco",5400,3,NA,1400,0,NA,NA,NA,2016-03-01
"182322","SOMA / south beach","san francisco","san francisco",2750,0,NA,600,0,NA,37.78379,NA,2013-12-27
"182323","SOMA / south beach","san francisco","san francisco",2909,1,1,725,0,NA,37.78375,NA,2013-12-27
"182324","SOMA / south beach","san francisco","san francisco",4000,2,NA,1500,0,NA,NA,NA,2012-03-31
"182325","SOMA / south beach","san francisco","san francisco",4304,1,NA,685,0,NA,NA,NA,2016-04-14
"182326","SOMA / south beach","san francisco","san francisco",4450,1,NA,717,0,NA,NA,NA,2016-04-14
"182327","SOMA / south beach","san francisco","san francisco",4900,2,2,1100,0,NA,NA,NA,2016-04-14
"182328","SOMA / south beach","san francisco","san francisco",3275,1,NA,738,0,NA,NA,NA,2012-02-05
"182330","SOMA / south beach","san francisco","san francisco",4000,1,NA,800,0,NA,NA,NA,2012-06-23
